"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.808889273E0,-6.354525685E-3,-1.867488027E-2,5.778598785E-2,6.106022881E-2
2.813584586E0,8.040219545E-4,9.938478470E-3,-1.151084900E-2,1.522890181E-2
2.818279846E0,-1.531079412E-3,-4.399091005E-3,-2.565288544E-2,2.607233662E-2
2.822975159E0,-8.676543832E-3,5.082696676E-3,3.388023376E-2,3.534100251E-2
2.827670419E0,-6.213381886E-3,2.758800983E-4,-9.113311768E-3,1.103334381E-2
2.832365732E0,-1.371353865E-3,2.166870236E-2,1.943874359E-2,2.914237509E-2
2.837060992E0,-8.491635323E-3,-2.257525921E-3,2.164840698E-2,2.336360029E-2
2.841756305E0,-3.602296114E-3,-1.412057877E-2,-2.124309540E-2,2.576114097E-2
2.846451617E0,3.563433886E-3,-2.099901438E-3,-8.750534058E-2,8.760303805E-2
2.851146878E0,-1.789101958E-2,2.589225769E-3,1.172885895E-1,1.186735265E-1
2.855842190E0,3.743499517E-3,1.927366853E-2,-9.486865997E-2,9.687905208E-2
2.860537451E0,-2.000035346E-2,-9.322315454E-3,8.392333984E-4,2.208221041E-2
2.865232763E0,-3.320634365E-3,-4.544675350E-3,6.252288818E-2,6.277572965E-2
2.869928023E0,8.672595024E-3,5.023896694E-3,-3.528308868E-2,3.667901020E-2
2.874623336E0,-7.994592190E-3,4.965186119E-3,2.433395386E-2,2.609037922E-2
2.879318648E0,-1.748920977E-2,-1.647734642E-2,2.412796021E-2,3.405192898E-2
2.884013909E0,-2.210049331E-2,2.681583166E-3,-2.352905273E-2,3.239195912E-2
2.888709221E0,-1.009239256E-2,-2.103984356E-3,2.412128448E-2,2.623203200E-2
2.893404482E0,-2.901807427E-3,3.348931670E-2,-1.167297363E-2,3.558388867E-2
2.898099794E0,-2.890691161E-3,-1.660883427E-2,-2.818679810E-2,3.284364563E-2
2.902795107E0,-7.595300674E-3,1.201438904E-2,1.001548767E-2,1.738804559E-2
2.907490367E0,1.618555188E-2,-2.284467220E-3,-6.362533569E-2,6.569150799E-2
2.912185680E0,-2.972841263E-3,-1.892137527E-2,7.452869415E-2,7.695051968E-2
2.916880940E0,4.186749458E-3,2.603054047E-3,-4.710865021E-2,4.736591270E-2
2.921576253E0,1.823484898E-3,2.620548010E-3,-2.773094177E-2,2.791410935E-2
2.926271513E0,1.739487052E-3,1.441738009E-2,6.029415131E-2,6.201831460E-2
2.930966826E0,6.571903825E-3,7.161110640E-3,-1.851177216E-2,2.090830299E-2
2.935662138E0,1.602570713E-2,4.767149687E-3,6.275177002E-4,1.673149077E-2
2.940357398E0,1.822637022E-2,-1.667556167E-2,2.197551727E-2,3.306354923E-2
2.945052711E0,1.340244710E-2,-4.633575678E-3,4.396438599E-4,1.418763189E-2
2.949747971E0,1.573646069E-2,-2.211242914E-3,9.929656982E-3,1.873829976E-2
2.954443284E0,-9.877681732E-4,-1.170241833E-2,-3.761100769E-2,3.940190579E-2
2.959138544E0,1.379400492E-3,4.960715771E-3,6.236171722E-2,6.257391806E-2
2.963833857E0,8.559361100E-3,7.303088903E-3,-2.357864380E-2,2.612566197E-2
2.968529117E0,8.447557688E-3,-1.647573709E-2,7.463455200E-3,1.996282313E-2
2.973224430E0,1.218050718E-3,1.686444879E-2,2.875614166E-2,3.335879140E-2
2.977919742E0,1.279816031E-3,2.526432276E-3,-2.368354797E-2,2.385227942E-2
2.982615003E0,-1.295198500E-2,-6.975293159E-3,1.447963715E-2,2.064142733E-2
2.987310315E0,-1.760199666E-2,9.703874588E-3,2.494812012E-3,2.025387754E-2
2.992005576E0,8.634239435E-3,1.437962055E-2,-1.176261902E-2,2.048616079E-2
2.996700888E0,1.095132530E-2,2.377897501E-3,4.291152954E-2,4.435070788E-2
3.001396148E0,8.560910821E-3,9.515315294E-3,-3.337574005E-2,3.574591506E-2
3.006091461E0,-1.053395867E-2,-4.818707705E-3,1.435756683E-2,1.844787128E-2
3.010786773E0,1.463651657E-3,-1.428818703E-2,1.423835754E-2,2.022437614E-2
3.015482034E0,-1.745790243E-2,1.434403658E-2,-2.621650696E-2,3.460975267E-2
3.020177346E0,-1.257880032E-2,-7.148921490E-3,2.620410919E-2,2.993306925E-2
3.024872607E0,8.869796991E-3,7.130473852E-3,-1.163482666E-4,1.138114638E-2
3.029567919E0,2.073401213E-2,-9.000301361E-6,-3.807830811E-2,4.335731643E-2
3.034263232E0,1.566916704E-3,-2.700090408E-5,4.054355621E-2,4.057383279E-2
3.038958492E0,1.580819488E-2,4.700899124E-3,-7.252693176E-3,1.801663221E-2
3.043653805E0,1.097609103E-2,4.671961069E-3,1.179218292E-2,1.677371076E-2
3.048349065E0,-3.364816308E-3,-2.474784851E-3,-2.543449402E-3,4.890366418E-3
3.053044378E0,-3.376349807E-3,-7.104873657E-5,4.594802856E-3,5.702367862E-3
3.057739638E0,2.277055383E-2,2.284318209E-3,3.540420532E-2,4.215654144E-2
3.062434951E0,-1.774203777E-2,2.366039157E-2,-1.471900940E-2,3.303397147E-2
3.067130263E0,-3.398284316E-3,1.870062947E-2,2.012252808E-3,1.911311174E-2
3.071825523E0,8.453950286E-3,1.917123795E-3,1.993179321E-3,8.894796394E-3
3.076520836E0,-1.063525677E-3,6.657779217E-3,-2.768516541E-3,7.288469990E-3
3.081216096E0,-1.524837315E-2,-1.236927509E-2,3.759479523E-2,4.241321113E-2
3.085911409E0,-8.970648050E-4,-3.903210163E-4,-6.847381592E-4,1.194128179E-3
3.090606669E0,6.187677383E-3,2.098032832E-2,4.064559937E-3,2.224819488E-2
3.095301982E0,1.407414675E-3,1.832634211E-3,1.659393311E-3,2.844811132E-3
3.099997242E0,-5.735129118E-3,1.606550813E-2,-1.021862030E-2,1.988498072E-2
3.104692555E0,-5.728721619E-3,-5.412817001E-3,6.475448608E-3,1.020040558E-2
3.109387867E0,-9.766072035E-4,-6.105005741E-4,-3.070831299E-3,3.279706915E-3
3.114083128E0,-5.641415715E-3,-1.245898008E-2,-5.416870117E-3,1.471034459E-2
3.118778440E0,6.315395236E-3,6.609797478E-3,1.835727692E-2,2.050763895E-2
3.123473701E0,-8.680373430E-4,-1.007291675E-2,-7.791519165E-4,1.014022772E-2
3.128169013E0,-3.646710515E-2,1.886874437E-3,8.718490601E-3,3.754227126E-2
3.132864273E0,-5.812346935E-4,4.225969315E-3,8.645057678E-3,9.640211236E-3
3.137559586E0,-7.708102465E-3,-1.243627071E-2,-5.665779114E-3,1.569001994E-2
3.142254898E0,-7.684350014E-3,6.661266088E-3,2.285575867E-2,2.501614289E-2
3.146950159E0,-4.854947329E-4,-5.303323269E-4,1.309394836E-3,1.493811350E-3
3.151645471E0,-7.613167167E-3,1.858413219E-3,2.028083801E-2,2.174227229E-2
3.156340732E0,9.076610208E-3,-1.715758443E-2,5.874633789E-3,2.028001180E-2
3.161036044E0,-9.995147586E-3,4.381179810E-3,-3.664970398E-3,1.151215531E-2
3.165731305E0,6.713598967E-3,-5.135387182E-3,-8.379936218E-3,1.190243436E-2
3.170426617E0,-4.731565714E-4,4.381477833E-3,-1.542949677E-2,1.604651350E-2
3.175121930E0,2.559109032E-2,9.073853493E-3,1.079940796E-2,2.922098447E-2
3.179817190E0,1.352868974E-2,-4.534721375E-4,1.308441162E-2,1.882638868E-2
3.184512503E0,1.596063375E-3,-1.942190528E-2,2.246761322E-2,2.974140997E-2
3.189207763E0,1.568794250E-3,4.480868578E-3,3.296852112E-3,5.780011459E-3
3.193903076E0,1.103506982E-2,9.171813726E-3,-1.476287842E-3,1.442478280E-2
3.198598336E0,1.333308220E-2,-9.877443314E-3,-1.462936401E-3,1.665758537E-2
3.203293648E0,3.719195724E-3,-1.455900073E-2,-3.824234009E-3,1.550553723E-2
3.207988909E0,1.316756010E-2,1.639232039E-2,1.044368744E-2,2.347686977E-2
3.212684221E0,5.927041173E-3,1.149249077E-2,-1.508712769E-3,1.301857808E-2
3.217379534E0,3.492593765E-3,9.034663439E-3,8.764266968E-4,9.725815052E-3
3.222074794E0,-1.084262133E-2,-4.929602146E-4,7.987976074E-3,1.347639450E-2
3.226770107E0,1.129239798E-3,-5.252659321E-3,-1.569747925E-3,5.597295866E-3
3.231465367E0,-6.039306521E-3,6.638020277E-3,1.742362976E-2,1.959896453E-2
3.236160680E0,-1.786465943E-2,-2.898573875E-3,-2.306079865E-2,2.931464175E-2
3.240855992E0,1.552073658E-2,-1.241174340E-2,-1.337718964E-2,2.395608150E-2
3.245551253E0,-3.603816032E-3,1.137471199E-2,3.893566132E-2,4.072293316E-2
3.250246565E0,1.782666147E-2,1.843774319E-2,-3.732013702E-2,4.528280977E-2
3.254941826E0,-1.552605629E-2,1.120465994E-2,9.603500366E-4,1.917094417E-2
3.259637138E0,-5.974858999E-3,-1.975300908E-2,2.705287933E-2,3.402555787E-2
3.264332398E0,1.070126891E-2,2.790841460E-2,-6.392478943E-3,3.056567599E-2
3.269027711E0,-8.383110166E-3,1.107653975E-2,5.525588989E-3,1.494986296E-2
3.273722971E0,-1.263424754E-3,-1.041752100E-2,1.971340179E-2,2.233246955E-2
3.278418284E0,2.011831105E-2,-1.266378164E-2,-8.923530579E-3,2.539187277E-2
3.283113596E0,-1.325440407E-2,1.592779160E-2,7.762908936E-3,2.212773209E-2
3.287808857E0,-3.694698215E-3,-1.269572973E-2,5.779266357E-4,1.323504241E-2
3.292504169E0,1.767987013E-2,-7.833331823E-3,1.243686676E-2,2.299161913E-2
3.297199430E0,1.040172577E-2,-6.668567657E-4,2.182388306E-2,2.418517043E-2
3.301894742E0,8.388161659E-4,1.694709063E-3,-4.459381104E-3,4.843731123E-3
3.306590784E0,-3.955334425E-3,4.064977169E-3,2.405071259E-2,2.471043273E-2
3.311285315E0,8.103400469E-4,1.110455394E-2,2.147579193E-2,2.419044043E-2
3.315980576E0,-2.293741703E-2,8.649975061E-3,2.313613892E-3,2.462315938E-2
3.320675888E0,1.027077436E-3,1.470059156E-3,2.295494080E-3,2.912946112E-3
3.325371201E0,1.772806048E-2,3.814488649E-3,1.888942719E-2,2.618482216E-2
3.330066461E0,5.731210113E-3,-8.070260286E-3,-7.369041443E-3,1.234012327E-2
3.334761773E0,5.727961659E-3,3.815621138E-3,2.182960510E-3,7.220375754E-3
3.339457034E0,1.515957713E-2,1.088500023E-2,1.640129089E-2,2.484548957E-2
3.344152346E0,7.847100496E-4,1.284688711E-3,1.151847839E-2,1.161643402E-2
3.348847607E0,7.912993431E-3,-1.532533765E-2,1.931190491E-3,1.735542958E-2
3.353542919E0,-8.776187897E-3,-8.067518473E-3,1.140689850E-2,1.649920185E-2
3.358238180E0,-3.969445825E-3,-3.243654966E-3,4.193305969E-3,6.622810026E-3
3.362933492E0,3.197565675E-3,-1.269668341E-2,1.127815247E-2,1.728082518E-2
3.367628805E0,-6.332769990E-3,-1.023545861E-2,-1.254463196E-2,1.738494693E-2
3.372324065E0,1.506376266E-2,-7.044374943E-4,8.913040161E-3,1.751729039E-2
3.377019378E0,3.090918064E-3,-5.405724049E-3,8.840560913E-3,1.081347050E-2
3.381714638E0,-4.093080759E-3,-1.246908307E-2,8.766174316E-3,1.578217839E-2
3.386409951E0,6.755441427E-4,-2.187478542E-2,1.572608948E-3,2.194164297E-2
3.391105211E0,-1.658469439E-3,6.764650345E-3,6.305694580E-3,9.395360520E-3
3.395800523E0,-1.601040363E-3,1.973956823E-3,3.881454468E-3,4.639560817E-3
3.400495784E0,3.146797419E-3,1.857796311E-2,1.475334167E-3,1.890025551E-2
3.405191096E0,3.024309874E-3,2.555206418E-2,1.461029053E-3,2.577186528E-2
3.409886409E0,-1.122111082E-2,-7.899314165E-3,1.094150543E-2,1.755075592E-2
3.414581669E0,-1.111142337E-2,-1.496958733E-2,3.731727600E-3,1.901257649E-2
3.419276982E0,-2.289450169E-2,-7.687598467E-3,-5.789756775E-3,2.483502891E-2
3.423972242E0,-8.479475975E-3,1.879453659E-3,3.749847412E-3,9.460191038E-3
3.428667555E0,-6.018847227E-3,-2.871692181E-3,3.719329834E-3,7.635872729E-3
3.433362815E0,-1.309950650E-2,-9.927213192E-3,-1.766681671E-2,2.413012733E-2
3.438058128E0,1.236587763E-3,-9.834855795E-3,-1.040077209E-2,1.436765805E-2
3.442753388E0,-1.064851880E-2,2.107587457E-2,-3.195762634E-3,2.382847751E-2
3.447448701E0,1.320824027E-3,6.645470858E-3,1.581382751E-2,1.720418553E-2
3.452144013E0,-1.291039586E-2,-5.182921886E-4,-1.041889191E-2,1.659820040E-2
3.456839273E0,-8.070111275E-3,-2.903699875E-3,8.650779724E-3,1.218171412E-2
3.461534586E0,1.571378112E-2,-5.269825459E-3,8.577346802E-3,1.866185563E-2
3.466229846E0,-8.100569248E-3,6.648719311E-3,3.761291504E-3,1.113427161E-2
3.470925159E0,-8.982270956E-4,-7.633149624E-3,1.084899902E-2,1.329558441E-2
3.475620419E0,1.333437860E-2,2.091589570E-2,8.385658264E-3,2.618395711E-2
3.480315732E0,1.346707344E-3,8.888036013E-3,-3.548622131E-3,9.664549853E-3
3.485010992E0,1.799015701E-2,2.071756124E-2,1.227378845E-3,2.746578876E-2
3.489706305E0,-3.585427999E-3,8.691966534E-3,1.215934753E-3,9.480721148E-3
3.494401617E0,8.239135146E-3,-5.606263876E-3,3.578186035E-3,1.058852954E-2
3.499096878E0,3.440901637E-3,-1.263901591E-2,-1.780605316E-2,2.210520429E-2
3.503792190E0,8.144930005E-3,-3.030687571E-3,-1.765727997E-2,1.968005304E-2
3.508487451E0,-8.516937494E-3,-5.395770073E-3,-1.039123535E-2,1.447861634E-2
3.513182763E0,1.058249176E-2,1.778066158E-3,-5.557060242E-3,1.208435226E-2
3.517878023E0,-3.697574139E-3,4.118114710E-3,1.109886169E-2,1.240224392E-2
3.522573336E0,-3.678917885E-3,-1.254385710E-2,6.259918213E-3,1.449376982E-2
3.527268596E0,1.057776809E-2,6.553977728E-3,1.461029053E-3,1.252910243E-2
3.531963909E0,1.285034418E-2,4.137337208E-3,-3.295898438E-3,1.389646902E-2
3.536659169E0,1.038655639E-2,1.712471247E-3,3.849983215E-3,1.120872348E-2
3.541354482E0,-3.949448466E-3,-5.409568548E-3,-1.516437531E-2,1.657769144E-2
3.546049794E0,5.562841892E-3,-1.959094405E-2,-7.920265198E-3,2.185133633E-2
3.550745055E0,-3.957077861E-3,1.380228996E-2,-7.343292236E-4,1.437709681E-2
3.555440367E0,5.583614111E-3,4.206597805E-3,4.018783569E-3,8.063673667E-3
3.560135628E0,1.029990613E-2,1.808881760E-3,3.986358643E-3,1.119156713E-2
3.564830940E0,5.456164479E-3,-2.912759781E-3,8.699417114E-3,1.067397576E-2
3.569526201E0,7.771402597E-3,6.613880396E-3,-1.272869110E-2,1.631433999E-2
3.574221513E0,2.977967262E-3,-5.295366049E-3,-1.499462128E-2,1.617862348E-2
3.578916773E0,1.483373344E-2,-2.867519855E-3,-7.751464844E-3,1.698079872E-2
3.583612086E0,5.207344890E-3,-1.944354177E-2,1.367092133E-2,2.433232104E-2
3.588307398E0,4.352778196E-4,9.203314781E-3,1.355838776E-2,1.639269192E-2
3.593002659E0,4.496127367E-4,1.989275217E-3,1.344585419E-2,1.359964567E-2
3.597697971E0,1.235567033E-2,-3.899037838E-4,-9.031295776E-4,1.239476734E-2
3.602393232E0,-9.087041020E-3,1.386147738E-2,-1.038646698E-2,1.955999913E-2
3.607088544E0,2.898499370E-3,2.796518803E-2,8.683204651E-3,2.942534763E-2
3.611783805E0,5.262508988E-3,6.387680769E-3,3.866195679E-3,9.134765212E-3
3.616479117E0,2.890273929E-3,3.972440958E-3,-5.656242371E-3,7.491798736E-3
3.621174378E0,-1.835063100E-3,1.106882095E-2,6.256103516E-3,1.284620898E-2
3.625869690E0,2.856254578E-3,-3.277570009E-3,3.829002380E-3,5.793264590E-3
3.630564951E0,-1.925468445E-3,1.337078214E-2,-1.518535614E-2,2.032437661E-2
3.635260263E0,2.824172378E-3,-8.057415485E-3,1.104354858E-2,1.395914966E-2
3.639955576E0,-4.329279065E-3,8.601874113E-3,8.577346802E-3,1.289595959E-2
3.644650836E0,-6.705656648E-3,1.560243964E-2,-1.047992706E-2,1.995572161E-2
3.649346148E0,4.576146603E-4,1.313814521E-2,8.591651917E-3,1.570467298E-2
3.654041409E0,-4.333361983E-3,8.237689734E-3,-9.727478027E-4,9.358621507E-3
3.658736721E0,-9.055167437E-3,5.807012320E-3,-2.943992615E-2,3.134368678E-2
3.663431982E0,-8.990988135E-3,1.288753748E-2,1.351833344E-2,2.072852693E-2
3.668127294E0,-3.028328717E-2,-8.593887091E-3,1.538276672E-3,3.151664119E-2
3.672822555E0,-2.055245638E-2,-6.166189909E-3,1.339054108E-2,2.529292295E-2
3.677517867E0,5.765035748E-3,8.133322001E-3,1.414299011E-3,1.006910153E-2
3.682213128E0,1.288013160E-2,3.655096889E-2,1.403808594E-3,3.877939911E-2
3.686908440E0,-1.568560302E-2,-8.827537298E-3,8.512496948E-3,1.991045357E-2
3.691603753E0,-8.476734161E-3,-2.535328269E-2,-1.050949097E-3,2.675347565E-2
3.696299013E0,-1.079204679E-2,5.745261908E-3,3.704071045E-3,1.277483661E-2
3.700994326E0,1.066909730E-2,1.019746065E-3,-1.056194305E-2,1.504739713E-2
3.705689586E0,1.103952527E-3,1.288715005E-2,-9.803771973E-4,1.297144892E-2
3.710384898E0,-1.555682719E-2,8.984804153E-4,-9.737014771E-4,1.561314298E-2
3.715080159E0,-5.975246429E-3,-1.570892334E-2,-3.339767456E-3,1.713557379E-2
3.719775471E0,5.953356624E-3,-3.729820251E-3,1.567077637E-2,1.717344596E-2
3.724470784E0,5.919933319E-3,5.775332451E-3,1.316833496E-2,1.555008428E-2
3.729166044E0,-8.322194219E-3,8.110940456E-3,8.313179016E-3,1.428828951E-2
3.733861305E0,-5.920439959E-3,-1.437336206E-3,-1.074028015E-2,1.234792138E-2
3.738556617E0,5.982026458E-3,-1.570907235E-2,-1.065254211E-2,1.990065949E-2
3.743251930E0,-1.071761549E-2,-1.322332025E-2,3.672599792E-3,1.741296842E-2
3.747947190E0,1.783412695E-2,3.479599953E-3,3.641128540E-3,1.853163557E-2
3.752642503E0,-1.320333779E-2,8.179515600E-3,-3.509521484E-3,1.592323288E-2
3.757337763E0,2.720519900E-2,3.348141909E-3,3.636360168E-3,2.765060618E-2
3.762033076E0,1.513023674E-2,-1.093453169E-2,1.072406769E-2,2.152890325E-2
3.766728336E0,3.185153008E-3,5.777001381E-3,-1.072120667E-2,1.258821739E-2
3.771423648E0,2.924723923E-2,-6.124049425E-3,-3.512382507E-3,3.008723674E-2
3.776118909E0,7.607087493E-3,-1.795491576E-2,1.549720764E-2,2.490803535E-2
3.780814221E0,2.814114094E-3,-1.307699084E-2,3.503799438E-3,1.382763675E-2
3.785509482E0,7.552608848E-3,-2.484989166E-2,-8.390426636E-3,2.729392378E-2
3.790204794E0,5.132973194E-3,-8.050113916E-3,-1.200675964E-3,9.622544915E-3
3.794900055E0,-9.102597833E-3,-7.972180843E-3,-1.190185547E-3,1.215851538E-2
3.799595367E0,-1.892820001E-3,-3.148496151E-3,3.566741943E-3,5.120297224E-3
3.804290680E0,-9.007856250E-3,1.109758019E-2,5.908966064E-3,1.546653291E-2
3.808985940E0,-1.128770411E-2,6.240636110E-3,1.060581207E-2,1.669853445E-2
3.813681253E0,-4.114583135E-3,6.170570850E-3,1.526165009E-2,1.696831466E-2
3.818376513E0,-8.839115500E-3,-1.994273067E-2,-3.847122192E-3,2.215045865E-2
3.823071826E0,-6.460502744E-3,1.589626074E-3,5.675315857E-3,8.744953792E-3
3.827767086E0,1.256512105E-2,6.332397461E-3,1.749229431E-2,2.244909542E-2
3.832462398E0,7.760077715E-3,-2.218472958E-2,-8.754730225E-3,2.508039740E-2
3.837157659E0,7.710695267E-3,4.113346338E-3,-1.105403900E-2,1.409135259E-2
3.841852971E0,-4.201784730E-3,1.120856404E-2,-6.214141846E-3,1.348712207E-2
3.846548232E0,-1.749366522E-3,6.380230188E-3,8.075714111E-3,1.043957752E-2
3.851243544E0,6.259381771E-4,-7.807314396E-4,8.008003235E-3,8.070282275E-3
3.855938857E0,2.982333302E-3,1.608878374E-3,-1.578712463E-2,1.614670572E-2
3.860634117E0,2.972766757E-3,2.296286821E-2,8.073806763E-3,2.452176614E-2
3.865329430E0,-1.367433369E-2,-9.464323521E-4,1.037979126E-2,1.719369660E-2
3.870024690E0,-4.081919789E-3,-3.271609545E-3,7.921218872E-3,9.492692273E-3
3.874720003E0,5.431473255E-3,1.512259245E-3,-1.636505127E-3,5.870773269E-3
3.879415263E0,-1.598280668E-2,-5.635797977E-3,-3.996849060E-3,1.741226954E-2
3.884110576E0,7.767528296E-4,1.100385189E-2,-6.336212158E-3,1.272146556E-2
3.888805836E0,-8.762657642E-3,-1.520639658E-2,3.206253052E-3,1.784092835E-2
3.893501148E0,-1.555711031E-3,1.541942358E-3,7.925987244E-3,8.223083171E-3
3.898196409E0,5.620405078E-3,-1.035276055E-2,3.114700317E-3,1.218482509E-2
3.902891721E0,-8.646652102E-3,1.819002628E-2,-8.776664734E-3,2.196978590E-2
3.907586982E0,1.039628685E-2,-3.306657076E-3,1.265430450E-2,1.670772826E-2
3.912282294E0,-6.313577294E-3,1.478105783E-3,1.492118835E-2,1.626923222E-2
3.916977607E0,7.935822010E-3,-3.297418356E-3,5.569458008E-4,8.611644873E-3
3.921672867E0,7.663369179E-4,1.569625735E-2,2.925872803E-3,1.598500856E-2
3.926368180E0,7.894769311E-3,2.269494534E-2,-1.607990265E-2,2.891282061E-2
3.931063440E0,1.493455470E-2,-5.957245827E-3,1.252937317E-2,2.038418244E-2
3.935758753E0,7.650956511E-3,-1.061418653E-2,-6.558418274E-3,1.463594689E-2
3.940454013E0,1.709580421E-2,3.750175238E-3,6.160736084E-4,1.751313458E-2
3.945149326E0,3.876984119E-4,-8.162975311E-3,7.730484009E-3,1.124921593E-2
3.949844586E0,3.705173731E-4,-1.522982121E-2,-1.826286316E-3,1.534340441E-2
3.954539898E0,1.224710047E-2,1.335483789E-2,5.607604980E-4,1.812891661E-2
3.959235159E0,1.213197410E-2,3.763496876E-3,-1.815795898E-3,1.283143870E-2
3.963930471E0,4.841625690E-3,8.461654186E-3,1.480770111E-2,1.772876034E-2
3.968625732E0,1.502037048E-5,1.552063227E-2,1.231193542E-2,1.981095670E-2
3.973321044E0,-2.399399877E-3,-3.580272198E-3,3.423690796E-4,4.323503830E-3
3.978016305E0,1.187495887E-2,-3.676056862E-2,3.404617310E-4,3.863249885E-2
3.982711617E0,1.419429481E-2,8.640825748E-3,7.457733154E-3,1.821427074E-2
3.987406930E0,-1.450777054E-4,-8.030533791E-3,-1.395893097E-2,1.610472832E-2
3.992102190E0,4.589736462E-3,-7.924437523E-3,9.886741638E-3,1.347627734E-2
3.996797503E0,-1.441448927E-2,-1.262220740E-2,2.685546875E-3,1.934708719E-2
4.001492763E0,-4.088878632E-5,4.104018211E-3,5.037307739E-3,6.497623153E-3
4.006188076E0,7.037580013E-3,8.826404810E-3,4.994392395E-3,1.234410425E-2
4.010883336E0,-1.811087132E-4,-1.261994243E-2,-9.286880493E-3,1.566977653E-2
4.015578648E0,-4.909202456E-3,-1.967921853E-2,2.813339233E-4,2.028425644E-2
4.020273909E0,2.266541123E-3,-5.267083645E-3,5.026817322E-3,7.625501372E-3
4.024969221E0,-1.203104854E-2,-4.943013191E-4,-4.508018494E-3,1.285739839E-2
4.029664482E0,-7.195383310E-3,-1.240161061E-2,-2.099037170E-3,1.449066747E-2
4.034359794E0,1.186381280E-2,-4.230141640E-4,-6.826400757E-3,1.369411343E-2
4.039055055E0,2.261266112E-3,4.308819771E-3,-2.024650574E-3,5.270527696E-3
4.043750367E0,-2.544745803E-3,1.614877582E-2,-4.381179810E-3,1.692493510E-2
4.048445628E0,1.407445967E-2,1.365217566E-2,-1.972198486E-3,1.970689936E-2
4.053140940E0,-5.038037896E-3,1.352095604E-2,4.148483276E-4,1.443503298E-2
4.057836253E0,-1.209852099E-2,-3.191053867E-3,9.904861450E-3,1.595817394E-2
4.062531513E0,-1.435260475E-2,1.111081243E-2,-4.412651062E-3,1.867937111E-2
4.067226826E0,1.425774395E-2,8.656173944E-3,9.861946106E-3,1.937706353E-2
4.071922086E0,9.409353137E-3,3.849148750E-3,1.452636719E-2,1.773040372E-2
4.076617398E0,1.643742621E-2,6.229132414E-3,1.203441620E-2,2.130301022E-2
4.081312659E0,2.079337835E-3,-9.305775166E-4,9.561538696E-3,9.829173037E-3
4.086007971E0,-5.069702864E-3,-1.514866948E-2,-1.187419891E-2,1.990428783E-2
4.090703232E0,-2.694174647E-3,-1.738506556E-2,8.773803711E-5,1.759280476E-2
4.095398544E0,-2.682983875E-3,8.871763945E-3,4.833221436E-3,1.045306785E-2
4.100093805E0,9.219944477E-3,1.352614164E-2,1.191234589E-2,2.024519371E-2
4.104789117E0,1.983076334E-3,3.905057907E-3,7.064819336E-3,8.312264508E-3
4.109484378E0,-2.792268991E-3,8.601427078E-3,-4.858970642E-3,1.026600748E-2
4.114179690E0,4.393264651E-3,-1.049849391E-2,-7.438659668E-5,1.138089109E-2
4.118874951E0,-9.892806411E-3,1.435905695E-3,-7.192611694E-3,1.231515760E-2
4.123570263E0,4.443109035E-3,-3.339260817E-3,-1.662445068E-2,1.752895437E-2
4.128265576E0,-9.872615337E-3,-1.284813881E-2,-4.623413086E-3,1.684990068E-2
4.132960836E0,6.835103035E-3,6.225138903E-3,-6.958007812E-3,1.157086257E-2
4.137656148E0,-7.472202182E-3,3.755211830E-3,2.155303955E-4,8.365517001E-3
4.142351409E0,-1.216877997E-2,8.481144905E-3,2.587318420E-3,1.505666767E-2
4.147046721E0,-4.932537675E-3,-5.815953016E-3,9.685516357E-3,1.232738677E-2
4.151741982E0,-1.436677575E-2,-3.383785486E-3,-7.003784180E-3,1.633729606E-2
4.156437294E0,-1.185889542E-2,-2.710124850E-2,-4.572868347E-3,2.993362985E-2
4.161132555E0,-9.343564510E-3,1.638978720E-3,4.958152771E-3,1.070381838E-2
4.165827867E0,2.586543560E-3,8.754819632E-3,2.544403076E-3,9.476869809E-3
4.170523128E0,3.340029716E-2,8.664399385E-3,-2.223014832E-3,3.457735476E-2
4.175218440E0,-2.483427525E-3,-1.512578130E-2,7.287025452E-3,1.697225418E-2
4.179913701E0,-7.456541061E-5,-1.498827338E-2,1.077651978E-4,1.498884626E-2
4.184609013E0,4.689782858E-3,-1.962780952E-2,-1.412868500E-2,2.463462421E-2
4.189304273E0,-2.449974418E-3,1.139286160E-2,-6.891250610E-3,1.353842698E-2
4.193999586E0,-2.385035157E-3,-5.301386118E-3,1.215076447E-2,1.346974998E-2
4.198694846E0,9.515419602E-3,-1.002046466E-2,-1.642513275E-2,2.146480627E-2
4.203390159E0,-9.586527944E-3,-1.470080018E-2,-1.154518127E-2,2.100729051E-2
4.208085419E0,4.720285535E-3,-1.222407818E-2,-1.144981384E-2,1.740136259E-2
4.212780732E0,1.656243205E-2,-2.163180709E-2,5.256652832E-3,2.774674093E-2
4.217475992E0,1.641224325E-2,-7.231712341E-3,7.584571838E-3,1.947267629E-2
4.222171305E0,-3.477483988E-4,7.077306509E-3,1.463985443E-2,1.626451764E-2
4.226866565E0,2.102634311E-2,9.374380112E-3,2.654075623E-3,2.317391258E-2
4.231561878E0,4.257142544E-3,-1.442173123E-2,2.593994141E-4,1.503917825E-2
4.236257190E0,-9.999454021E-3,-2.143767476E-2,-6.860733032E-3,2.462991347E-2
4.240952451E0,1.991912723E-3,1.197281480E-2,-1.154899597E-2,1.675396426E-2
4.245647763E0,-1.224580407E-2,2.392321825E-3,-6.705284119E-3,1.416487756E-2
