"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.424739604E0,1.354779303E-2,6.289511919E-3,-1.261138916E-2,1.954860079E-2
1.429434812E0,-3.187581897E-3,1.099115610E-2,-5.388259888E-3,1.264909228E-2
1.434129969E0,-3.145039082E-3,-1.756677032E-2,8.894920349E-3,1.993996736E-2
1.438825177E0,-2.208591998E-2,1.106250286E-2,-1.965332031E-2,3.156611839E-2
1.443520333E0,-5.865246058E-4,-1.037734747E-2,-1.711654663E-2,2.002522210E-2
1.448215541E0,1.749753952E-3,-1.031029224E-2,6.752967834E-3,1.244854769E-2
1.452910750E0,-6.509274244E-4,-7.814377546E-3,1.951217651E-3,8.080560208E-3
1.457605906E0,1.357857883E-2,-5.339205265E-3,4.309654236E-3,1.521374495E-2
1.462301114E0,6.333559752E-3,-2.941280603E-3,-1.708316803E-2,1.845534450E-2
1.466996323E0,-7.940530777E-3,-2.936780453E-3,-2.703666687E-3,8.887436188E-3
1.471691479E0,-4.861503839E-4,-1.239496469E-2,-7.420539856E-3,1.445461531E-2
1.476386687E0,6.091594696E-2,-4.307317734E-2,-2.968549728E-1,3.060864683E-1
1.481081896E0,-1.462126225E-1,-6.183153391E-2,5.147647858E-1,5.386873437E-1
1.485777052E0,1.804734915E-1,2.674379945E-2,-2.725601196E-1,3.279861747E-1
1.490472260E0,-1.414914131E-1,-6.601557136E-2,-4.486751556E-2,1.624529766E-1
1.495167416E0,9.182018787E-2,-1.590821147E-2,2.497272491E-1,2.665477763E-1
1.499862625E0,-8.249804378E-3,2.708536386E-2,-7.268142700E-2,7.800170536E-2
1.504558406E0,8.672237396E-3,-8.584469557E-3,-5.782794952E-2,5.910137532E-2
1.509252989E0,-3.915365040E-2,-3.984481096E-3,9.925079346E-2,1.067689301E-1
1.513948198E0,8.647143841E-3,-2.764415741E-2,-6.767654419E-2,7.361444946E-2
1.518643406E0,2.780033648E-2,3.683197498E-2,-6.618499756E-4,4.615074360E-2
1.523338562E0,-1.998524368E-2,-3.236567974E-2,5.628871918E-2,6.793649311E-2
1.528033771E0,2.045230567E-2,1.059529185E-2,-8.892726898E-2,9.186194090E-2
1.532728979E0,1.323662698E-2,-3.694295883E-3,-7.505416870E-3,1.565846092E-2
1.537424135E0,3.623366356E-3,1.767179370E-2,8.509826660E-2,8.698928701E-2
1.542119344E0,3.914581239E-2,-6.196022034E-3,-6.510353088E-2,7.621846922E-2
1.546814552E0,1.030708849E-2,2.948364615E-2,-5.239486694E-3,3.166975978E-2
1.551509708E0,7.779449224E-3,3.116220236E-3,3.751373291E-2,3.843840288E-2
1.556204916E0,-8.907869458E-3,3.070235252E-3,6.353378296E-3,1.136406171E-2
1.560900125E0,-1.727327704E-3,2.203601599E-2,-7.936477661E-3,2.348525791E-2
1.565595281E0,7.708847523E-3,5.052983761E-4,2.297592163E-2,2.423993877E-2
1.570290489E0,-1.857459545E-3,9.999722242E-3,-5.690574646E-3,1.165449444E-2
1.574985646E0,1.246963441E-2,2.804845572E-3,-1.038646698E-2,1.646929377E-2
1.579680854E0,-1.137450337E-2,4.163086414E-4,8.682250977E-3,1.431552032E-2
1.584376062E0,1.009127498E-2,9.884923697E-3,1.098251343E-2,1.789304749E-2
1.589071219E0,-6.558716297E-3,3.193020821E-4,3.774642944E-3,7.574077016E-3
1.593766427E0,7.750079036E-3,-2.048552036E-3,-3.375053406E-3,8.697774198E-3
1.598461635E0,-6.592378020E-3,-6.797254086E-3,-3.348350525E-3,1.004358314E-2
1.603156791E0,-6.548866630E-3,5.131512880E-3,1.091670990E-2,1.372569246E-2
1.607852000E0,3.042355180E-3,2.695232630E-3,-3.411293030E-3,5.306328684E-3
1.612547208E0,-1.357808709E-2,-2.092421055E-3,1.362800598E-3,1.380579228E-2
1.617242364E0,-1.347814500E-2,3.067553043E-4,-3.394126892E-3,1.390232315E-2
1.621937573E0,-8.659765124E-3,1.929491758E-2,2.510833740E-2,3.282855440E-2
1.626632729E0,8.010268211E-3,2.394470572E-2,1.172065735E-3,2.527621544E-2
1.631327937E0,-1.105183363E-2,1.426196098E-2,1.162528992E-3,1.808032166E-2
1.636023146E0,3.236040473E-3,9.406179190E-3,5.898475647E-3,1.156460894E-2
1.640718302E0,1.031450927E-2,1.173779368E-2,5.849838257E-3,1.668488866E-2
1.645413510E0,-8.765920997E-3,9.274780750E-3,1.054573059E-2,1.655522161E-2
1.650108719E0,-1.116201282E-2,2.086520195E-3,8.083343506E-3,1.393859888E-2
1.654803875E0,-6.306380033E-3,-7.414698601E-3,1.513671875E-2,1.799634516E-2
1.659499083E0,1.989302039E-2,-2.265572548E-4,1.501178741E-2,2.492262727E-2
1.664194291E0,1.968665421E-2,1.639375091E-2,-4.097938538E-3,2.594441217E-2
1.668889448E0,2.900987864E-3,-1.461091638E-2,6.809234619E-4,1.491168216E-2
1.673584656E0,1.710268855E-2,2.585753798E-2,7.793426514E-3,3.196641555E-2
1.678279812E0,-6.751775742E-3,9.039551020E-3,5.357742310E-3,1.249021061E-2
1.682975021E0,1.699359715E-2,1.853227615E-3,-1.807212830E-3,1.718961358E-2
1.687670229E0,1.686795056E-2,1.846045256E-3,-8.908271790E-3,1.916488835E-2
1.692365385E0,1.905967295E-2,-5.056262016E-4,7.774353027E-3,2.059046760E-2
1.697060594E0,-9.585171938E-3,-2.838343382E-3,-2.313613892E-2,2.520342513E-2
1.701755802E0,9.493723512E-3,1.939326525E-3,7.904052734E-3,1.250463207E-2
1.706450958E0,1.183263958E-2,6.648331881E-3,1.021099091E-2,1.698458158E-2
1.711146166E0,1.412378252E-2,1.606383920E-2,1.487255096E-2,2.605227312E-2
1.715841375E0,1.167654991E-2,-5.417108536E-3,1.474952698E-2,1.957639979E-2
1.720536531E0,-1.213449240E-2,1.361992955E-2,1.937198639E-2,2.660868737E-2
1.725231739E0,1.408518851E-2,-1.493221521E-2,2.298355103E-4,2.052842933E-2
1.729926896E0,6.866022944E-3,-1.008260250E-2,2.395725250E-2,2.688403042E-2
1.734622104E0,-2.666756511E-3,-2.928227186E-3,9.518623352E-3,1.030971849E-2
1.739317312E0,4.461809993E-3,1.608750224E-2,9.439468384E-3,1.917860892E-2
1.744012469E0,6.955802441E-3,-1.720264554E-2,-1.198863983E-2,2.209166554E-2
1.748707677E0,1.914352179E-3,-6.111264229E-4,3.796272278E-1,3.796325464E-1
1.753402885E0,-3.593856096E-2,-2.904403210E-2,9.646606445E-2,1.069618509E-1
1.758098041E0,4.997225106E-2,5.205291510E-2,-2.887353897E-1,2.976152837E-1
1.762793250E0,-9.545515478E-2,-4.340219498E-2,1.075611115E-1,1.502159439E-1
1.767488458E0,-9.361401200E-3,2.092245221E-2,9.479522705E-2,9.752702144E-2
1.772183614E0,3.604459763E-2,-1.469597220E-2,-1.266641617E-1,1.325103561E-1
1.776878823E0,-2.127474546E-2,2.097201347E-2,5.710029602E-2,6.444287353E-2
1.781574031E0,4.764690995E-3,-1.495692134E-2,2.814102173E-2,3.222311096E-2
1.786269187E0,2.855555713E-2,2.797216177E-2,-5.988597870E-2,7.200133417E-2
1.790964396E0,2.288416028E-3,-3.071814775E-3,6.400585175E-2,6.412037080E-2
1.795659552E0,-1.686570048E-2,-3.095656633E-3,1.772880554E-3,1.723885287E-2
1.800354760E0,7.019639015E-3,-1.727056503E-2,-4.569816589E-2,4.935453489E-2
1.805049969E0,-1.132339239E-4,-2.852767706E-3,4.722690582E-2,4.731312439E-2
1.809745125E0,-1.201818883E-2,-9.938806295E-3,-2.998352051E-3,1.588102164E-2
1.814440333E0,1.654332876E-2,6.791323423E-3,-4.568386078E-2,4.905934097E-2
1.819135541E0,-2.589896321E-3,1.386165619E-2,3.062915802E-2,3.371940682E-2
1.823830698E0,-2.156278491E-2,-9.974986315E-3,9.018898010E-3,2.541248839E-2
1.828525906E0,-1.422017813E-2,9.127765894E-3,-7.664680481E-3,1.855470030E-2
1.833221114E0,1.198680699E-2,9.060531855E-3,4.262924194E-3,1.561887646E-2
1.837916271E0,4.755049944E-3,-2.898842096E-3,1.846408844E-2,1.928565133E-2
1.842611479E0,9.505450726E-3,-7.583886385E-3,8.820533752E-3,1.502234142E-2
1.847306635E0,4.752144217E-3,-1.463049650E-2,-1.023483276E-2,1.847663671E-2
1.852001844E0,2.383932471E-3,-1.687318087E-2,-5.402565002E-3,1.787666286E-2
1.856697052E0,7.167458534E-6,6.976246834E-3,8.880615234E-3,1.129306859E-2
1.861392208E0,-9.468436241E-3,-4.994571209E-3,-5.432128906E-3,1.200437632E-2
1.866087416E0,4.807144403E-3,-2.600103617E-3,-3.015518188E-3,6.241996962E-3
1.870782625E0,4.755660892E-3,2.146720886E-3,6.500244141E-3,8.335340123E-3
1.875477781E0,7.133185863E-3,-5.009770393E-3,1.356506348E-2,1.612423912E-2
1.880172989E0,-9.492158890E-3,9.249240160E-3,-3.158569336E-3,1.362446638E-2
1.884868198E0,-1.176907122E-2,-7.458627224E-3,6.359100342E-3,1.531601497E-2
1.889563354E0,1.444576681E-2,-2.670139074E-3,-5.558013916E-3,1.570672913E-2
1.894258562E0,-1.653529704E-2,-1.450344920E-2,1.607894897E-3,2.205337645E-2
1.898953771E0,-1.400864124E-2,6.981611252E-3,-2.213382721E-2,2.710887737E-2
1.903648927E0,9.882062674E-3,-2.157986164E-4,8.898735046E-3,1.329997057E-2
1.908344135E0,2.405478060E-2,4.538893700E-3,6.451606750E-3,2.531515861E-2
1.913039344E0,2.146914601E-2,-5.010455847E-3,-7.840156555E-3,2.339865281E-2
1.917734500E0,1.416017115E-2,-2.588152885E-3,-5.401611328E-3,1.537486219E-2
1.922429708E0,2.167224884E-3,-4.932314157E-3,1.125431061E-2,1.247734322E-2
1.927124864E0,-2.608016133E-3,-1.377761364E-4,1.668930054E-3,3.099364119E-3
1.931820073E0,2.232939005E-3,-1.006424427E-4,1.657485962E-3,2.782697471E-3
1.936515281E0,1.641280949E-2,-1.430165768E-2,-6.954288483E-2,7.287064263E-2
1.941210437E0,2.095380425E-2,-3.327101469E-2,2.489976883E-1,2.520830639E-1
1.945905646E0,3.754863143E-2,2.410399914E-2,-1.232385635E-1,1.310673340E-1
1.950600854E0,-1.980885863E-2,-3.544008732E-2,2.964973450E-2,5.027422227E-2
1.955296010E0,-8.136332035E-4,3.147125244E-4,1.100730896E-1,1.100765465E-1
1.959991219E0,4.446458817E-2,1.938772202E-2,-7.117652893E-2,8.613409102E-2
1.964686427E0,1.332002878E-2,1.688927412E-2,-2.549648285E-2,3.335777847E-2
1.969381583E0,1.133322716E-3,-2.367168665E-3,3.640270233E-2,3.649718681E-2
1.974076791E0,5.913928151E-3,1.429933310E-2,-3.033924103E-2,3.405752515E-2
1.978772000E0,3.620028496E-3,7.126927376E-3,1.500225067E-2,1.699897719E-2
1.983467156E0,-1.308919489E-2,1.888361573E-2,2.911186218E-2,3.708663487E-2
1.988162364E0,2.737665176E-2,1.161473989E-2,-3.757095337E-2,4.791617453E-2
1.992857521E0,-1.311703026E-2,1.627138257E-2,1.494693756E-2,2.569484999E-2
1.997552729E0,1.218125224E-3,1.608687639E-2,1.956748962E-2,2.536056134E-2
2.002247937E0,-8.268445730E-3,-7.767170668E-3,-3.517150879E-2,3.695580016E-2
2.006943094E0,-1.052905619E-2,8.888304234E-3,7.162094116E-4,1.379767851E-2
2.011638302E0,-3.307595849E-3,1.704394817E-3,3.083229065E-3,4.832334163E-3
2.016333510E0,-1.038268209E-2,2.308270335E-2,-1.829624176E-2,3.123081401E-2
2.021028666E0,3.957986832E-3,1.570403576E-3,5.586624146E-3,7.024400081E-3
2.025723875E0,-8.339732885E-4,1.566141844E-3,7.913589478E-3,8.110068442E-3
2.030419083E0,-1.267543435E-2,-3.184378147E-3,7.305145264E-4,1.308971167E-2
2.035114239E0,-3.062322736E-3,-1.498565078E-2,1.496219635E-2,2.139660883E-2
2.039809448E0,1.695752144E-3,4.074543715E-3,1.720905304E-2,1.776595025E-2
2.044504656E0,-7.793009281E-3,-1.018902659E-2,4.568099976E-4,1.283572873E-2
2.049199812E0,-5.367502570E-3,6.486028433E-3,5.196571350E-3,9.893583904E-3
2.053895021E0,-1.248201728E-2,-3.022968769E-3,4.081726074E-4,1.284934630E-2
2.058590177E0,2.317461371E-2,-5.882978439E-4,2.777099609E-3,2.334782854E-2
2.063285385E0,6.330713630E-3,-7.693797350E-3,2.753257751E-3,1.033696672E-2
2.067980594E0,3.949359059E-3,-5.310177803E-4,-1.625251770E-2,1.673391014E-2
2.072675750E0,1.502946019E-3,-2.891212702E-3,-1.703557968E-1,1.703869580E-1
2.077370958E0,-4.123286903E-2,-1.718160510E-2,1.632642746E-1,1.692648233E-1
2.082066166E0,3.994709253E-2,1.390165091E-2,-6.825923920E-2,8.030161789E-2
2.086761323E0,-1.969009638E-2,-1.228046417E-2,-1.548576355E-2,2.789836139E-2
2.091456531E0,1.825711131E-2,-1.702824235E-2,8.904361725E-2,9.247728869E-2
2.096151739E0,1.583473384E-2,2.160429955E-3,-3.271198273E-2,3.640714308E-2
2.100846896E0,-3.236919641E-3,-1.649856567E-4,-6.335258484E-3,7.116204683E-3
2.105542104E0,3.811508417E-3,2.132654190E-3,2.218723297E-2,2.261302981E-2
2.110237312E0,3.768324852E-3,-1.448759437E-2,-1.833629608E-2,2.367087697E-2
2.114932469E0,1.381799579E-3,1.888892055E-2,2.453041077E-2,3.099099453E-2
2.119627677E0,-1.293589175E-2,-7.390201092E-3,1.008701324E-2,1.799167040E-2
2.124322885E0,1.326307654E-2,-4.948586226E-3,-3.033638000E-2,3.347676294E-2
2.129018041E0,1.079651713E-2,2.218931913E-3,2.212047577E-2,2.471444698E-2
2.133713250E0,-1.068910956E-2,4.552751780E-3,2.193450928E-2,2.482150900E-2
2.138408406E0,3.681525588E-3,-9.714215994E-3,-3.282356262E-2,3.442827161E-2
2.143103614E0,8.413478732E-3,-1.623332500E-4,5.414962769E-3,1.000673764E-2
2.147798823E0,8.331939578E-3,1.405572891E-2,2.435207367E-2,2.932589682E-2
2.152493979E0,-1.542113721E-2,-3.193020821E-4,-2.093601227E-2,2.600442340E-2
2.157189187E0,-8.157983422E-3,6.810277700E-3,2.967834473E-3,1.103361307E-2
2.161884396E0,2.040146291E-2,1.958847046E-3,-1.802444458E-3,2.057439128E-2
2.166579552E0,-8.197978139E-3,-1.940569282E-2,-6.532669067E-3,2.205591813E-2
2.171274760E0,6.181076169E-3,2.119600773E-3,-8.849143982E-3,1.100026178E-2
2.175969969E0,-1.998354495E-2,-1.215592027E-2,1.359691620E-1,1.379663781E-1
2.180665125E0,-3.190875053E-3,2.351856232E-2,4.466629028E-2,5.058045022E-2
2.185360333E0,1.117478311E-2,3.290671110E-2,-1.099376678E-1,1.152996887E-1
2.190055541E0,-3.647230566E-2,-1.484575868E-2,5.707740784E-2,6.934303221E-2
2.194750698E0,-6.157606840E-4,1.896381378E-3,2.812576294E-2,2.819634665E-2
2.199445906E0,2.084799111E-2,-1.226466894E-2,-4.091644287E-2,4.753121222E-2
2.204141062E0,-7.497221231E-4,-3.186464310E-4,3.772830963E-2,3.773710331E-2
2.208836271E0,6.250545382E-3,-5.082339048E-3,1.130867004E-2,1.388472203E-2
2.213531479E0,3.871649504E-3,1.160562038E-2,-1.251316071E-2,1.750026529E-2
2.218226687E0,-1.987254620E-2,1.863521338E-2,3.979587555E-2,4.822759563E-2
2.222921844E0,1.665860415E-3,-2.896606922E-3,1.497268677E-3,3.661589282E-3
2.227624500E0,2.067941427E-2,-5.237013102E-3,-2.224254608E-2,3.081874976E-2
2.232312208E0,8.658617735E-3,-2.812236547E-3,1.591014862E-2,1.833066187E-2
2.237007416E0,3.855794668E-3,9.084433317E-3,3.913879395E-3,1.061661590E-2
2.241702625E0,1.335948706E-2,1.926660538E-3,-1.272678375E-2,1.855152123E-2
2.246397781E0,-5.748108029E-3,-4.251003265E-4,2.297401428E-2,2.368600406E-2
2.251092989E0,-3.341466188E-3,-2.728402615E-3,-6.501197815E-2,6.515494517E-2
2.255788198E0,4.170134664E-2,1.863083243E-2,6.366348267E-2,7.835272333E-2
2.260483354E0,1.059979200E-3,-2.844363451E-3,-3.415298462E-2,3.428761172E-2
2.265178562E0,5.813792348E-3,-2.812981606E-3,8.844375610E-3,1.095153080E-2
2.269873771E0,2.942612767E-2,-4.655718803E-4,4.198741913E-2,5.127433190E-2
2.274568927E0,3.152668476E-3,1.143872738E-2,-2.954578400E-2,3.183923923E-2
2.279264135E0,5.571871996E-3,-2.857297659E-3,1.549720764E-3,6.450700884E-3
2.283959344E0,5.514010787E-3,-1.949256659E-2,3.908157349E-3,2.063100000E-2
2.288654500E0,1.975053549E-2,-2.712279558E-3,-1.036071777E-2,2.246741163E-2
2.293349708E0,1.010949910E-2,-7.426619530E-3,2.769279480E-2,3.040143966E-2
2.298044864E0,7.640048862E-3,4.479706287E-3,6.105422974E-3,1.075705837E-2
2.302740073E0,1.236733794E-2,6.822913885E-3,-2.241897583E-2,2.649742778E-2
2.307435281E0,3.606568277E-2,-1.460987329E-2,-4.595947266E-2,6.022005478E-2
2.312130437E0,-1.173225045E-2,4.446029663E-3,5.408096313E-2,5.551723565E-2
2.316825646E0,-2.345372736E-2,-1.456642151E-2,-5.789375305E-2,6.414003902E-2
2.321520854E0,2.421623468E-2,1.878300309E-2,-4.554557800E-2,5.489651085E-2
2.326216010E0,-1.399227977E-2,4.340887070E-3,4.262733459E-2,4.507456986E-2
2.330911219E0,1.936154068E-2,2.092254162E-2,-1.230335236E-2,3.104826057E-2
2.335606427E0,-2.193689346E-3,-6.012022495E-4,-2.406597137E-2,2.417322269E-2
2.340301583E0,-1.882530749E-2,1.119101048E-2,1.409721375E-2,2.604539024E-2
2.344996791E0,7.367029786E-3,3.985643387E-3,-1.686763763E-2,1.883283517E-2
2.349692000E0,2.633348107E-3,1.110705733E-2,2.258300781E-3,1.163620072E-2
2.354387156E0,-6.864218414E-2,1.811197400E-2,7.342433929E-2,1.021319081E-1
2.359082364E0,1.016782224E-2,8.448362350E-3,-1.498508453E-2,1.998279745E-2
2.363777573E0,-4.108130932E-3,3.695935011E-3,-4.095935822E-2,4.133044520E-2
2.368472729E0,-3.970864415E-2,3.617376089E-3,4.717636108E-2,6.176949794E-2
2.373167937E0,1.041306555E-2,2.014848590E-2,1.695632935E-3,2.274353951E-2
2.377863094E0,7.998570800E-3,1.005202532E-3,-2.441883087E-2,2.571510972E-2
2.382558302E0,2.458818257E-2,-1.083213091E-2,-2.184104919E-2,3.462578825E-2
2.387253510E0,4.572780430E-2,-1.553654671E-2,2.342414856E-2,5.367594532E-2
2.391948666E0,-1.393014193E-2,5.984842777E-3,-1.948070526E-2,2.468532104E-2
2.396643875E0,-1.961976290E-3,1.197457314E-3,6.783485413E-3,7.162327088E-3
2.401339083E0,5.104109645E-3,-1.069691777E-2,1.384258270E-2,1.822342122E-2
2.406034239E0,-2.339613438E-2,-1.060009003E-2,1.864433289E-3,2.575300223E-2
2.410729448E0,2.888217568E-3,1.332610846E-3,6.594657898E-3,7.321691415E-3
2.415424656E0,-9.012550116E-3,2.031284571E-2,-5.325317383E-3,2.285162501E-2
2.420119812E0,-4.204913974E-3,1.197636127E-3,4.211425781E-3,6.070563477E-3
2.424815021E0,-1.838505268E-3,5.970567465E-3,-5.683898926E-4,6.273025151E-3
2.429510229E0,-1.607367396E-2,-1.062390208E-2,-1.479911804E-2,2.429494155E-2
2.434205385E0,1.486799121E-2,-8.154839277E-3,1.379585266E-2,2.186056076E-2
2.438900594E0,1.473088562E-2,-9.876787663E-4,1.367950439E-2,2.012717916E-2
2.443595802E0,2.414484322E-2,3.774017096E-3,-5.415916443E-3,2.503095704E-2
2.448290958E0,-4.487574100E-3,6.095975637E-3,1.124000549E-2,1.355127167E-2
2.452986166E0,-1.632599533E-2,8.425742388E-3,-7.181167603E-4,1.838605313E-2
2.457681375E0,9.928628802E-3,2.022761106E-2,-7.114410400E-4,2.254418035E-2
2.462376531E0,-1.386693120E-2,5.801737309E-3,1.115894318E-2,1.872094948E-2
2.467071739E0,-1.138992608E-2,1.050683856E-2,1.573562622E-3,1.557562750E-2
2.471766948E0,1.004950702E-2,2.466425300E-2,3.932952881E-3,2.692185145E-2
2.476462104E0,7.609754801E-3,-4.008203745E-3,1.528739929E-3,8.735623112E-3
2.481157312E0,9.935215116E-3,-8.712291718E-3,-7.974624634E-3,1.543396140E-2
2.485852521E0,5.123540759E-3,1.037937403E-2,1.585006714E-3,1.168307842E-2
2.490547677E0,1.693294942E-2,-1.345595717E-2,2.055454254E-2,2.983750624E-2
2.495242885E0,2.571418881E-3,-3.872901201E-3,1.326370239E-2,1.405479847E-2
2.499938094E0,2.566859126E-3,-1.095157862E-2,-1.081466675E-3,1.130023938E-2
2.504633250E0,2.451688051E-4,-3.676772118E-3,3.676414490E-3,5.205265070E-3
2.509328458E0,-1.400646567E-2,3.452509642E-3,2.500247955E-2,2.886563506E-2
2.514023614E0,2.736404538E-3,5.748271942E-3,-1.308441162E-3,6.499427543E-3
2.518718823E0,1.459488273E-2,-1.410573721E-3,-8.416175842E-3,1.690657670E-2
2.523414031E0,7.342278957E-3,-1.390546560E-3,1.063728333E-2,1.299978756E-2
2.528109187E0,7.298871875E-3,-3.744721413E-3,1.529502869E-2,1.735610474E-2
2.532804396E0,2.538368106E-3,-3.706395626E-3,9.307861328E-4,4.587705745E-3
2.537499604E0,-4.611968994E-3,-1.081529260E-2,3.294944763E-3,1.221054761E-2
2.542194760E0,-4.584074020E-3,2.959266305E-2,-2.520751953E-2,3.914279604E-2
2.546889969E0,7.364615798E-3,8.502900600E-4,-3.641128540E-3,8.259441633E-3
2.551585177E0,1.731514931E-4,7.969558239E-3,1.299762726E-2,1.524736549E-2
2.556280333E0,-6.958365440E-3,7.921755314E-4,-3.719329834E-3,7.929678814E-3
2.560975541E0,2.608016133E-3,5.539029837E-3,-8.434295654E-3,1.042208918E-2
2.565670750E0,2.019554377E-4,-6.392121315E-3,1.773738861E-2,1.885510423E-2
2.570365906E0,-2.154827118E-3,7.868707180E-4,8.099555969E-3,8.418150173E-3
2.575061114E0,-6.865754724E-3,-8.731812239E-3,9.126663208E-4,1.114522735E-2
2.579756323E0,2.995580435E-4,-1.102477312E-2,5.651473999E-3,1.239251854E-2
2.584451479E0,-1.155135036E-2,3.256082535E-3,8.563995361E-4,1.203200684E-2
2.589146687E0,2.798184752E-3,-3.909736872E-3,1.508712769E-2,1.583468668E-2
2.593841896E0,2.761647105E-3,-1.335984468E-2,-6.395339966E-3,1.506693459E-2
2.598537052E0,-9.138986468E-3,3.398835659E-3,-6.340980530E-3,1.163104430E-2
2.603232260E0,-9.046837687E-3,-1.323139668E-2,-1.340579987E-2,2.089570770E-2
2.607927469E0,-8.868768811E-3,1.295942068E-2,1.518154144E-2,2.184218041E-2
2.612622625E0,-1.115088165E-2,1.048621535E-2,5.564689636E-3,1.628706986E-2
2.617317833E0,1.031306386E-2,-1.456737518E-3,-1.599311829E-3,1.053751245E-2
2.622013041E0,3.097027540E-3,8.054614067E-3,1.976966858E-2,2.157100329E-2
2.626708198E0,-6.403431296E-3,5.622297525E-3,-1.749992371E-3,8.699231870E-3
2.631403406E0,-1.616626978E-3,5.640357733E-3,5.385398865E-3,7.964272664E-3
2.636098614E0,7.290989161E-4,7.974505424E-3,-6.525039673E-3,1.032959170E-2
2.640793771E0,-1.115369797E-2,-6.292641163E-3,-8.842468262E-3,1.556250481E-2
2.645488979E0,-6.354719400E-3,-1.809695363E-2,5.468368530E-3,1.994455424E-2
2.650184187E0,-8.657768369E-3,1.053613424E-2,1.491546631E-2,2.020985436E-2
2.654879344E0,5.695953965E-3,-8.498162031E-3,-1.816749573E-3,1.039053552E-2
2.659574552E0,-8.601114154E-3,3.473699093E-3,5.712509155E-4,9.293657928E-3
2.664269760E0,5.695521832E-3,-1.264423132E-3,-1.804351807E-3,6.106833896E-3
2.668964916E0,-6.228670478E-3,-2.497443557E-2,1.244640350E-2,2.859076298E-2
2.673660125E0,5.702733994E-3,-1.056939363E-3,7.597923279E-3,9.558594770E-3
2.678355333E0,-8.566990495E-3,-8.214563131E-3,1.465225220E-2,1.885632170E-2
2.683050489E0,1.284800470E-2,8.444070816E-3,-1.157283783E-2,1.924328798E-2
2.687745698E0,-1.450285316E-3,3.635078669E-3,2.174472809E-2,2.209412420E-2
2.692440906E0,9.506642818E-4,-1.302540302E-2,1.207160950E-2,1.778450568E-2
2.697136062E0,-1.468971372E-3,-8.192270994E-3,4.851341248E-3,9.633623038E-3
2.701831271E0,8.023351431E-3,-3.398835659E-3,6.294250488E-5,8.713794454E-3
2.706526479E0,8.839219809E-4,-1.288318634E-2,-1.891994476E-2,2.290681379E-2
2.711221635E0,-3.851428628E-3,-5.706638098E-3,2.592086792E-3,7.356502891E-3
2.715916844E0,3.316193819E-3,-5.708009005E-3,-9.294509888E-3,1.140028168E-2
2.720612052E0,-6.185188890E-3,8.555680513E-3,-2.098083496E-3,1.076374400E-2
2.725307208E0,1.052169502E-2,-5.716890097E-3,-6.825447083E-3,1.378316460E-2
2.730002416E0,9.319335222E-4,-5.662113428E-3,-4.394531250E-3,7.227719797E-3
2.734697625E0,1.514914632E-2,-1.509821415E-2,5.133628845E-3,2.199560978E-2
2.739392781E0,7.750689983E-4,1.113644242E-2,-2.027511597E-3,1.134600745E-2
2.744087989E0,7.854849100E-4,1.102304459E-2,1.697158813E-2,2.025239004E-2
2.748783198E0,3.168702126E-3,1.419037580E-3,1.208400726E-2,1.257289037E-2
2.753478354E0,8.437931538E-4,2.514317632E-2,4.867553711E-3,2.562390254E-2
2.758173562E0,-1.338362694E-2,-1.299646497E-2,2.143859863E-2,2.841906197E-2
2.762868771E0,-2.040217817E-2,-1.050758362E-2,1.176738739E-2,2.579010650E-2
2.767563927E0,3.512635827E-3,-3.293097019E-3,6.925582886E-3,8.434856059E-3
2.772259135E0,-3.206469119E-2,-8.850693703E-4,-2.508163452E-4,3.207788455E-2
2.776954344E0,-1.039725542E-2,1.475155354E-3,-7.367134094E-3,1.282784738E-2
2.781649500E0,-1.263740659E-2,6.215751171E-3,-1.205062866E-2,1.853529765E-2
2.786344708E0,-1.966218650E-2,8.544534445E-3,9.406089783E-3,2.341121893E-2
2.791039916E0,-7.645353675E-3,6.136447191E-3,-7.282257080E-3,1.221223506E-2
2.795735073E0,-2.180385590E-2,1.324111223E-2,-4.845619202E-3,2.596565444E-2
2.800430281E0,-9.740874171E-3,8.364379406E-3,1.417732239E-2,1.912704741E-2
2.805125489E0,-1.913523674E-2,1.302045584E-2,1.168537140E-2,2.592754250E-2
2.809820646E0,-3.319709003E-2,5.829870701E-3,-1.451110840E-2,3.669613666E-2
2.814515854E0,-4.429876804E-3,1.015514135E-3,-4.898071289E-3,6.681779689E-3
2.819211062E0,-2.088129520E-3,-1.358121634E-3,7.005691528E-3,7.435354266E-3
2.823906219E0,-6.857097149E-3,-1.083004475E-2,2.200126648E-3,1.300577594E-2
2.828601427E0,-1.161555946E-2,8.252084255E-3,9.300231934E-3,1.701506480E-2
2.833296635E0,-2.339550853E-2,3.417551517E-3,1.396751404E-2,2.746126228E-2
2.837991791E0,-8.949041367E-3,-3.720164299E-3,1.986503601E-3,9.892985411E-3
2.842687000E0,1.009535789E-2,-1.317185163E-2,4.343986511E-3,1.715471204E-2
2.847382208E0,5.254030228E-3,-3.534555435E-3,9.054183960E-3,1.104880821E-2
2.852077364E0,-1.375681162E-2,-1.301664114E-2,-5.130767822E-4,1.894587185E-2
2.856772573E0,7.729753852E-3,-1.530107856E-2,-7.627487183E-3,1.876301309E-2
