sample,time_s,az_ms2
399,1.873151,-0.002920
400,1.877846,-0.019506
401,1.882541,0.028114
402,1.887235,0.001779
403,1.891930,-0.021965
404,1.896625,-0.014662
405,1.901320,0.018680
406,1.906015,-0.009950
407,1.910710,0.011492
408,1.915404,-0.009962
409,1.920099,-0.002759
410,1.924794,0.004383
411,1.929489,0.020956
412,1.934184,-0.002947
413,1.938879,0.020806
414,1.943574,0.006394
415,1.948268,-0.003151
416,1.952963,-0.014989
417,1.957658,0.001747
418,1.962353,0.001733
419,1.967048,0.001719
420,1.971743,-0.007787
421,1.976437,-0.019588
422,1.981132,-0.788275
423,1.985827,-6.393594
424,1.990522,-3.668231
425,1.995217,24.275639
426,1.999912,3.545082
427,2.004607,-8.497686
428,2.009301,-8.972462
429,2.013996,-8.429173
430,2.018691,-5.143816
431,2.023386,17.653625
432,2.028081,8.406084
433,2.032776,-5.476080
434,2.037470,-6.101187
435,2.042165,-1.372775
436,2.046861,-0.785278
437,2.051555,-0.657264
438,2.056250,2.884736
439,2.060945,2.849707
440,2.065639,1.408631
441,2.070334,-0.480418
442,2.075029,-2.269842
443,2.079724,-1.228723
444,2.084419,0.366269
445,2.089114,0.487096
446,2.093809,1.211843
447,2.098503,0.832057
448,2.103198,-0.695300
449,2.107893,-0.612604
450,2.112588,-0.083694
451,2.117283,-0.155197
452,2.121978,0.532763
453,2.126672,0.768000
454,2.131367,-0.174339
455,2.136062,-0.245575
456,2.140757,-0.092260
457,2.145452,-0.139849
458,2.150147,0.232916
459,2.154842,0.454481
460,2.159536,0.047626
461,2.164231,-0.107667
462,2.168926,-0.026273
463,2.173621,-0.059662
464,2.178316,0.186399
465,2.183011,0.190789
466,2.187705,0.066232
467,2.192400,-0.070013
468,2.197095,-0.014960
469,2.201790,0.051921
470,2.206485,0.168813
471,2.211180,0.125486
472,2.215875,0.036878
473,2.220569,-0.008575
474,2.225264,0.036804
475,2.229959,0.082092
476,2.234654,0.093865
477,2.239349,0.081737
478,2.244044,0.036198
479,2.248738,0.009850
480,2.253433,0.057579
481,2.258128,0.098053
482,2.262823,0.071589
483,2.267518,0.040401
484,2.272213,0.040316
485,2.276908,0.047392
486,2.281602,0.073542
487,2.286297,-2.465035
488,2.290992,-5.105693
489,2.295687,7.317550
490,2.300382,11.292698
491,2.305077,-4.827950
492,2.309771,-7.958741
493,2.314466,-3.933121
494,2.319161,6.957576
495,2.323856,2.308870
496,2.328551,-3.711219
497,2.333246,-1.094053
498,2.337940,2.723982
499,2.342635,-1.243193
500,2.347330,-0.755801
501,2.352025,1.863090
502,2.356720,0.359669
503,2.361415,-0.691826
504,2.366110,-0.358512
505,2.370804,-0.147659
506,2.375499,0.282470
507,2.380194,0.394150
508,2.384889,-0.024520
509,2.389584,0.250175
510,2.394279,0.018023
511,2.398973,-0.392783
512,2.403668,0.133377
513,2.408363,0.202374
514,2.413058,-0.020118
515,2.417753,0.166202
516,2.422448,0.077518
517,2.427142,-0.104132
518,2.431837,0.068019
519,2.436532,0.103710
520,2.441227,0.022313
521,2.445922,0.079589
522,2.450617,0.029280
523,2.455312,0.014896
524,2.460006,0.127122
525,2.464701,0.036130
526,2.469396,0.026505
527,2.474091,0.067054
528,2.478786,0.059764
529,2.483481,0.073983
530,2.488175,0.076227
531,2.492870,-1.808274
532,2.497565,-2.826984
533,2.502260,5.052720
534,2.506955,5.996080
535,2.511650,-3.478032
536,2.516345,-4.918958
537,2.521039,1.367044
538,2.525734,3.055697
539,2.530429,-2.180521
540,2.535124,-1.417157
541,2.539819,2.101093
542,2.544514,0.174594
543,2.549208,-0.890890
544,2.553903,0.763545
545,2.558598,0.224724
546,2.563293,-0.649861
547,2.567988,0.086970
548,2.572683,0.292202
549,2.577378,0.081490
550,2.582072,0.102863
551,2.586767,-0.066899
552,2.591462,-0.007088
553,2.596157,0.169657
554,2.600852,-0.007384
555,2.605547,0.078629
556,2.610241,0.088039
557,2.614936,-0.088880
558,2.619631,0.080862
559,2.624326,0.135656
560,2.629021,0.030322
561,2.633716,0.037432
562,2.638410,-0.803396
563,2.643105,-1.640293
564,2.647800,1.584820
565,2.652495,3.703046
566,2.657190,-0.495600
567,2.661885,-2.632547
568,2.666580,0.276708
569,2.671274,1.174407
570,2.675969,-0.922489
571,2.680664,-0.622343
572,2.685359,0.986277
573,2.690054,0.322911
574,2.694749,-0.322567
575,2.699443,0.310996
576,2.704138,-0.109947
577,2.708833,-0.284138
578,2.713528,0.234676
579,2.718223,0.248599
580,2.722918,0.061877
581,2.727612,0.016403
582,2.732307,-0.083963
583,2.737002,-0.043233
584,2.741697,0.176597
585,2.746392,-0.800654
586,2.751087,-0.223567
587,2.755782,1.618537
588,2.760476,0.832241
589,2.765171,-0.494968
590,2.769866,-0.577736
591,2.774561,0.469536
592,2.779256,-0.391199
593,2.783951,-0.149268
594,2.788646,0.140010
595,2.793340,0.197088
596,2.798035,0.125094
597,2.802730,0.110569
598,2.807425,-0.035325
599,2.812120,-0.128434
600,2.816814,0.074816
601,2.821509,0.022131
602,2.826204,-0.625251
603,2.830899,0.465112
604,2.835594,0.791620
605,2.840289,0.095140
606,2.844984,-0.079427
607,2.849678,-0.036301
608,2.854373,0.064099
609,2.859068,-0.375548
610,2.863763,0.102846
611,2.868458,0.148053
612,2.873153,0.059414
613,2.877847,0.140542
614,2.882542,-0.189345
615,2.887237,-0.263084
616,2.891932,0.358461
617,2.896627,0.326819
618,2.901322,0.202062
619,2.906027,0.108561
620,2.910711,-0.068395
621,2.915406,-0.111282
622,2.920101,-0.075271
623,2.924796,-0.003486
624,2.929491,-0.001092
625,2.934186,0.075362
626,2.938880,0.101527
627,2.943575,0.058368
628,2.948270,0.106052
629,2.952965,0.139321
630,2.957660,0.048315
631,2.962355,0.017184
632,2.967049,0.033886
633,2.971744,-0.025890
634,2.976439,-0.071243
635,2.981134,0.026815
636,2.985829,0.104894
637,2.990524,0.094533
638,2.995219,0.096124
639,2.999913,0.059730
640,3.004608,-0.002467
641,3.009303,-0.030924
642,3.013998,0.080858
643,3.018693,0.049340
644,3.023388,-0.000896
645,3.028082,0.018095
646,3.032777,0.051159
647,3.037472,0.076831
648,3.042167,0.085684
649,3.046862,0.073107
650,3.051557,0.022667
651,3.056252,-0.005995
652,3.060946,0.027273
653,3.065641,0.048402
654,3.070336,0.038509
655,3.075031,0.076156
656,3.079726,0.061284
657,3.084421,0.022807
658,3.089115,0.067698
659,3.093810,0.045776
660,3.098505,0.031159
661,3.103200,0.026158
662,3.107895,0.021194
663,3.112590,0.006780
664,3.117284,0.035197
665,3.121979,0.065751
666,3.126674,0.041477
667,3.131369,0.036385
668,3.136064,0.012352
669,3.140759,0.016993
670,3.145454,0.035835
671,3.150148,0.030792
672,3.154843,0.037653
673,3.159538,0.037339
674,3.164233,0.029907
675,3.168928,0.020164
676,3.173623,0.053217
677,3.178317,0.029045
678,3.183012,0.028804
679,3.187707,0.009583
680,3.192402,0.033231
681,3.197097,0.056683
682,3.201792,0.044347
683,3.206487,0.032114
684,3.211181,0.024728
685,3.215876,0.015032
686,3.220571,0.033889
687,3.225266,0.047842
688,3.229961,0.018969
689,3.234656,0.018809
690,3.239350,0.028144
691,3.244045,0.018417
692,3.248740,0.041992
693,3.253435,0.039271
694,3.258130,0.036572
695,3.262825,0.029147
696,3.267519,0.012293
697,3.272214,0.035918
698,3.276909,0.042737
699,3.281604,0.037634
700,3.286299,0.025456
701,3.290994,0.020496
702,3.295689,0.017952
703,3.300383,0.024921
704,3.305078,0.038952
705,3.309773,0.031510
706,3.314468,0.021754
707,3.319163,0.038182
708,3.323858,0.040236
709,3.328552,0.049393
710,3.333247,0.039491
711,3.337942,0.034416
712,3.342637,0.015148
713,3.347332,0.041123
714,3.352027,0.043154
715,3.356722,0.030930
716,3.361416,0.016436
717,3.366111,0.021047
718,3.370806,0.016125
719,3.375501,0.023108
720,3.380196,0.030035
721,3.384891,0.034532
722,3.389585,0.015262
723,3.394280,0.012763
724,3.398975,0.015027
725,3.403670,0.029139
726,3.408365,0.040761
727,3.413060,0.028557
728,3.417754,0.028319
729,3.422449,0.004355
730,3.427144,0.028048
731,3.431839,0.039677
732,3.436534,0.027482
733,3.441229,0.017761
734,3.445924,0.017613
735,3.450618,0.022211
736,3.455313,0.017281
737,3.460008,0.012390
738,3.464703,0.017033
739,3.469398,0.009773
740,3.474093,0.016810
741,3.478787,0.011923
742,3.483482,0.007078
743,3.488177,0.021256
744,3.492872,0.030571
745,3.497567,0.025571
746,3.502262,0.020611
747,3.506957,0.022811
748,3.511651,0.034486
749,3.516346,0.017588
750,3.521041,0.010322
751,3.525736,0.010237
752,3.530431,0.003033
753,3.535126,0.029109
754,3.539820,0.017002
755,3.544515,0.014488
756,3.549210,0.026233
757,3.553905,0.011778
758,3.558600,0.011678
759,3.563295,0.016326
760,3.567989,0.023309
761,3.572684,0.039725
762,3.577379,0.020411
763,3.582074,-0.003490
764,3.586769,0.015523
765,3.591464,0.015392
766,3.596159,0.010518
767,3.600853,0.019922
768,3.605548,0.022126
769,3.610243,-0.001788
770,3.614938,-0.004146
771,3.619633,-0.004110
772,3.624328,0.014909
773,3.629022,0.019532
774,3.633717,0.024115
775,3.638412,0.014421
776,3.643107,0.028540
777,3.647810,0.009319
778,3.652497,0.018733
779,3.657192,0.011456
780,3.661886,0.030345
781,3.666581,0.020600
782,3.671276,0.018055
783,3.675971,0.020276
784,3.680666,0.022480
785,3.685361,0.034158
786,3.690055,0.029128
787,3.694750,0.021768
788,3.699445,0.007353
789,3.704140,0.026274
790,3.708835,0.004699
791,3.713530,0.016525
792,3.718224,0.032995
793,3.722919,0.020855
794,3.727614,0.011189
795,3.732309,0.020587
796,3.737004,0.001433
797,3.741699,-0.005696
798,3.746394,0.006216
799,3.751088,0.010911
800,3.755783,0.010821
801,3.760478,0.017849
802,3.765173,0.008208
803,3.769868,0.029495
804,3.774563,0.019758
805,3.779257,0.005357
806,3.783952,0.002938
807,3.788647,0.024269
808,3.793342,0.019322
809,3.798037,0.007298
810,3.802732,-0.007001
811,3.807427,0.028652
812,3.812121,0.007056
813,3.816816,0.011744
814,3.821511,0.028257
815,3.826206,0.016158
816,3.830901,0.018397
817,3.835596,0.025364
818,3.840290,0.013288
819,3.844985,-0.001060
820,3.849680,0.022679
821,3.854375,0.008254
822,3.859070,-0.013169
823,3.863765,0.015415
824,3.868459,0.015286
825,3.873154,0.010414
826,3.877849,0.005583
827,3.882544,0.029263
828,3.887239,0.002919
829,3.891934,0.031370
830,3.896629,0.007380
831,3.901323,0.023931
832,3.906018,0.014241
833,3.910713,-0.000117
834,3.915408,0.014121
835,3.920103,0.004512
836,3.924798,0.002100
837,3.929492,0.021063
838,3.934187,0.001904
839,3.938882,-0.000485
840,3.943577,0.011386
841,3.948272,0.008917
842,3.952967,-0.003022
843,3.957662,0.015986
844,3.962356,0.008736
845,3.967051,0.003918
846,3.971746,0.003886
847,3.976441,0.008599
848,3.981136,0.008528
849,3.985831,0.006084
850,3.990525,0.020270
851,3.995220,0.001119
852,3.999915,0.003482
853,4.004610,0.024810
854,4.009305,0.015112
855,4.014000,-0.001626
856,4.018694,-0.008729
857,4.023389,0.012698
858,4.028084,0.010220
859,4.032779,0.007762
860,4.037474,0.007698
861,4.042169,0.010008
862,4.046864,0.005177
863,4.051558,0.000388
864,4.056253,-0.006736
865,4.060948,0.017050
866,4.065643,0.016908
867,4.070338,0.000157
868,4.075033,0.007275
869,4.079727,0.007215
870,4.084422,0.007154
871,4.089117,0.030823
872,4.093812,0.011583
873,4.098507,0.006742
874,4.103202,0.013804
875,4.107897,0.008945
876,4.112591,0.001753
877,4.117286,0.001740
878,4.121981,0.004097
879,4.126676,0.008809
880,4.131371,0.003990
881,4.136066,0.006329
882,4.140760,0.015767
883,4.145455,0.015634
884,4.150150,0.001266
885,4.154845,0.008374
886,4.159540,0.010677
887,4.164235,-0.001275
888,4.168929,0.020091
889,4.173624,0.012802
890,4.178319,0.007950
891,4.183014,0.007884
892,4.187709,0.000700
893,4.192404,0.003068
894,4.197099,0.003043
895,4.201793,0.017255
896,4.206488,0.012366
897,4.211183,0.000399
898,4.215878,0.009887
899,4.220573,0.000314
900,4.225268,0.009804
901,4.229962,0.012094
902,4.234657,-0.004618
903,4.239352,0.033389
904,4.244047,0.004637
905,4.248742,0.002226
906,4.253437,-0.009658
907,4.258132,-0.000087
908,4.262826,0.007033
909,4.267521,0.018839
910,4.272216,0.013934
911,4.276911,0.016190
912,4.281606,-0.017165
913,4.286301,0.028064
914,4.290995,0.008849
915,4.295690,-0.223738
916,4.300385,-0.459081
917,4.305080,-0.642570
918,4.309775,-0.558764
919,4.314470,0.207610
920,4.319164,0.969875
921,4.323859,0.812288
922,4.328554,0.444879
923,4.333249,-0.033433
924,4.337944,-0.227820
925,4.342639,0.011289
926,4.347334,0.158290
927,4.352028,0.052572
928,4.356723,-0.071252
929,4.361418,-0.101525
930,4.366113,-0.046132
931,4.370808,0.065757
932,4.375503,0.122153
933,4.380197,0.111647
934,4.384892,-0.007924
935,4.389587,-0.114641
936,4.394282,-0.177768
937,4.398977,-0.200027
938,4.403672,-0.091587
939,4.408367,0.068153
940,4.413061,0.079449
941,4.417756,0.005235
942,4.422451,-0.037519
