sample,time_s,az_ms2
373,1.492000,-0.014964
374,1.496000,-0.000599
375,1.500000,-0.038906
376,1.504000,-0.048483
377,1.508000,-0.000599
378,1.512000,0.018555
379,1.516000,-0.022146
380,1.520000,0.013767
381,1.524000,-0.060454
382,1.528000,0.049680
383,1.532000,-0.017358
384,1.536000,0.016161
385,1.540000,0.016161
386,1.544000,0.011372
387,1.548000,-0.010175
388,1.552000,-0.041300
389,1.556000,0.006584
390,1.560000,-0.034117
391,1.564000,0.032920
392,1.568000,0.011372
393,1.572000,-0.012570
394,1.576000,0.006584
395,1.580000,0.028132
396,1.584000,-0.019752
397,1.588000,-0.000599
398,1.592000,-0.014964
399,1.596000,0.013767
400,1.600000,-0.058059
401,1.604000,-0.024541
402,1.608000,-0.050877
403,1.612000,-0.022146
404,1.616000,-0.041300
405,1.620000,0.023343
406,1.624000,-0.074819
407,1.628000,-0.012570
408,1.632000,0.013767
409,1.636000,-0.034117
410,1.640000,-0.041300
411,1.644000,0.042497
412,1.648000,-0.024541
413,1.652000,-0.000599
414,1.656000,-0.014964
415,1.660000,0.049680
416,1.664000,-0.019752
417,1.668000,0.004190
418,1.672000,-0.010175
419,1.676000,0.004190
420,1.680000,0.049680
421,1.684000,-0.041300
422,1.688000,0.037709
423,1.692000,-0.014964
424,1.696000,0.011372
425,1.700000,-0.024541
426,1.704000,0.006584
427,1.708000,-0.007781
428,1.712000,-0.060454
429,1.716000,-0.000599
430,1.720000,0.023343
431,1.724000,-0.089184
432,1.728000,0.035314
433,1.732000,-0.010175
434,1.736000,-0.031723
435,1.740000,-0.041300
436,1.744000,0.030526
437,1.748000,0.052074
438,1.752000,0.016161
439,1.756000,-0.105943
440,1.760000,0.008978
441,1.764000,0.030526
442,1.768000,-0.002993
443,1.772000,-0.022146
444,1.776000,-0.041300
445,1.780000,-0.026935
446,1.784000,0.020949
447,1.788000,0.030526
448,1.792000,0.032920
449,1.796000,-0.029329
450,1.800000,0.006584
451,1.804000,0.020949
452,1.808000,-0.029329
453,1.812000,-0.012570
454,1.816000,0.030526
455,1.820000,-0.019752
456,1.824000,0.071227
457,1.828000,0.064045
458,1.832000,-0.048483
459,1.836000,0.008978
460,1.840000,-0.046088
461,1.844000,0.023343
462,1.848000,-0.029329
463,1.852000,-0.103549
464,1.856000,0.030526
465,1.860000,-0.055665
466,1.864000,0.028132
467,1.868000,-0.005387
468,1.872000,0.037709
469,1.876000,0.018555
470,1.880000,0.004190
471,1.884000,0.018555
472,1.888000,0.016161
473,1.892000,0.042497
474,1.896000,0.020949
475,1.900000,-0.074819
476,1.904000,0.001796
477,1.908000,0.059256
478,1.912000,0.006584
479,1.916000,-0.050877
480,1.920000,0.004190
481,1.924000,-0.022146
482,1.928000,-0.019752
483,1.932000,0.066439
484,1.936000,0.056862
485,1.940000,-0.017358
486,1.944000,0.042497
487,1.948000,0.028132
488,1.952000,-0.026935
489,1.956000,0.078410
490,1.960000,-0.005387
491,1.964000,-0.012570
492,1.968000,0.071227
493,1.972000,-0.062848
494,1.976000,-0.026935
495,1.980000,-0.019752
496,1.984000,-0.048483
497,1.988000,-0.000599
498,1.992000,0.028132
499,1.996000,-0.014964
500,2.000000,-0.038906
501,2.004000,-0.019752
502,2.008000,-0.002993
503,2.012000,-0.000599
504,2.016000,0.035314
505,2.020000,0.035314
506,2.024000,0.023343
507,2.028000,0.037709
508,2.032000,0.016161
509,2.036000,-0.060454
510,2.040000,-0.010175
511,2.044000,-0.010175
512,2.048000,0.028132
513,2.052000,0.028132
514,2.056000,0.011372
515,2.060000,0.068833
516,2.064000,0.025738
517,2.068000,0.085593
518,2.072000,-0.036512
519,2.076000,0.068833
520,2.080000,-0.010175
521,2.084000,0.004190
522,2.088000,0.006584
523,2.092000,-0.019752
524,2.096000,0.030526
525,2.100000,0.109535
526,2.104000,0.035314
527,2.108000,-0.048483
528,2.112000,0.013767
529,2.116000,-0.026935
530,2.120000,0.013767
531,2.124000,-0.060454
532,2.128000,0.013767
533,2.132000,-0.055665
534,2.136000,-0.012570
535,2.140000,0.052074
536,2.144000,0.013767
537,2.148000,0.004190
538,2.152000,-0.034117
539,2.156000,0.066439
540,2.160000,-0.055665
541,2.164000,-0.026935
542,2.168000,-0.026935
543,2.172000,-0.014964
544,2.176000,0.052074
545,2.180000,-0.053271
546,2.184000,0.006584
547,2.188000,-0.012570
548,2.192000,0.078410
549,2.196000,0.008978
550,2.200000,0.028132
551,2.204000,-0.002993
552,2.208000,0.025738
553,2.212000,0.008978
554,2.216000,-0.046088
555,2.220000,-0.046088
556,2.224000,-0.017358
