"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.816777764E0,2.372157574E-2,1.933859289E-2,-3.532505035E-2,4.673920745E-2
2.821472608E0,-4.574957490E-2,3.375424445E-2,-1.284341812E-1,1.404553720E-1
2.826167451E0,-1.997533441E-2,-2.821315825E-2,7.481575012E-2,8.241597387E-2
2.830862295E0,9.934517741E-2,-6.721645594E-3,2.213096619E-2,1.020020807E-1
2.835557139E0,-9.553182125E-2,-6.173753738E-2,-6.252508163E-1,6.355127345E-1
2.840251983E0,4.606446624E-2,9.074455500E-2,4.651117325E-1,4.761149368E-1
2.844946826E0,-1.569111347E-1,-3.154549003E-2,7.916202545E-1,8.076378207E-1
2.849641670E0,-4.739931226E-2,5.012425780E-2,9.513950348E-2,1.175187693E-1
2.854336514E0,6.872951984E-2,-3.052714467E-2,-7.942676544E-2,1.093812805E-1
2.859031358E0,3.487423062E-2,1.275280118E-2,-3.630065918E-2,5.192864100E-2
2.863726201E0,-4.357740283E-2,9.975939989E-3,6.409931183E-2,7.814877602E-2
2.868421045E0,6.224203110E-2,6.704127789E-2,-3.755483627E-1,3.865296575E-1
2.873115889E0,-2.623617649E-2,5.732291937E-2,1.028461456E-1,1.206299453E-1
2.877810733E0,-1.724621654E-2,-2.618220448E-2,1.480531693E-1,1.513363167E-1
2.882505576E0,-3.183037043E-3,1.703515649E-2,5.941390991E-2,6.188974852E-2
2.887200420E0,5.667185783E-2,-2.852027118E-2,1.405420303E-1,1.541984683E-1
2.891895264E0,2.849221230E-2,2.860844135E-2,-1.893453598E-1,1.936024647E-1
2.896590108E0,2.893915772E-2,4.512016475E-2,-2.630844116E-1,2.684896865E-1
2.901284951E0,-5.484852195E-2,2.815729380E-2,3.584613800E-1,3.637248335E-1
2.905979795E0,-5.025219917E-2,-2.191051841E-2,3.268194199E-1,3.313854063E-1
2.910674639E0,1.158684492E-2,-2.636586130E-2,2.020616531E-1,2.041037121E-1
2.915379795E0,6.520539522E-3,-3.573499620E-2,1.085605621E-1,1.144766484E-1
2.920064326E0,4.246923327E-2,1.688604057E-2,-6.839466095E-2,8.225936899E-2
2.924759170E0,-2.778798342E-3,2.152806520E-2,-1.112823486E-1,1.133796297E-1
2.929454014E0,-4.292130470E-4,4.746690392E-3,-7.527065277E-2,7.542139260E-2
2.934148858E0,1.369130611E-2,9.578913450E-3,-3.485679626E-3,1.706919472E-2
2.938843701E0,-1.029217243E-2,-3.335008025E-2,-1.091957092E-3,3.491917863E-2
2.943538545E0,-1.725977659E-2,-1.426631212E-2,7.536220551E-2,7.861863372E-2
2.948233389E0,-3.126907349E-2,-4.855677485E-3,1.015272141E-1,1.063442888E-1
2.952928233E0,-2.625772357E-2,9.375497699E-3,5.836772919E-2,6.468508186E-2
2.957623076E0,-2.398350835E-2,-4.913523793E-3,1.060523987E-1,1.088414565E-1
2.962317920E0,-2.191105485E-2,-4.059629142E-2,1.393213272E-1,1.467602992E-1
2.967012764E0,-1.250445843E-2,-3.797073662E-2,4.831504822E-2,6.270950649E-2
2.971707608E0,1.948803663E-3,-4.504796863E-2,1.718425751E-2,4.825366327E-2
2.976402451E0,-7.369697094E-3,-1.883722842E-2,3.388595581E-2,3.946405467E-2
2.981097295E0,-7.202774286E-3,-2.166554332E-3,-2.589035034E-2,2.696078923E-2
2.985792139E0,-1.204007864E-2,7.423028350E-3,-7.124328613E-2,7.263381212E-2
2.990486983E0,-1.462277770E-2,-3.075458109E-2,2.681541443E-2,4.334439222E-2
2.995181826E0,1.387554407E-2,-9.196937084E-3,1.048936844E-1,1.062064000E-1
2.999876670E0,1.871719956E-2,-9.175792336E-3,9.453296661E-2,9.680397978E-2
3.004571514E0,9.280741215E-3,-4.408165812E-3,9.612369537E-2,9.667124131E-2
3.009266358E0,-1.691213250E-2,-4.369825125E-3,5.972957611E-2,6.223132539E-2
3.013961201E0,-9.863168001E-3,1.710850000E-2,-2.467155457E-3,1.990150023E-2
3.018656045E0,9.048223495E-3,7.587566972E-3,-3.092384338E-2,3.310174634E-2
3.023350889E0,3.265970945E-2,4.072934389E-4,8.085823059E-2,8.720593996E-2
3.028045733E0,3.963240981E-2,-2.103386819E-2,4.934024811E-2,6.669041612E-2
3.032740576E0,1.545965672E-3,4.445165396E-4,-8.964538574E-4,1.841530431E-3
3.037435420E0,6.292611361E-3,7.533848286E-3,1.809501648E-2,2.058604987E-2
3.042130264E0,1.338362694E-3,2.645842731E-2,5.115890503E-2,5.761139778E-2
3.046825108E0,1.071947813E-2,4.913508892E-3,7.683086395E-2,7.773050519E-2
3.051519951E0,1.301622391E-2,-4.587456584E-3,8.568382263E-2,8.678815762E-2
3.056214795E0,8.174628019E-3,2.573728561E-3,7.310676575E-2,7.360738971E-2
3.060909639E0,1.286545396E-2,7.301449776E-3,2.266693115E-2,2.706696958E-2
3.065604483E0,5.653321743E-3,2.150852978E-2,-5.994796753E-3,2.303290013E-2
3.070299326E0,3.134608269E-3,4.721596837E-3,2.727317810E-2,2.785579813E-2
3.074994170E0,5.466967821E-3,1.417627931E-2,4.840183258E-2,5.073058278E-2
3.079689014E0,-1.627773046E-3,-1.757591963E-4,3.850936890E-2,3.854415687E-2
3.084383858E0,-1.544743776E-3,-4.972919822E-3,7.615566254E-2,7.633348611E-2
3.089078701E0,-3.233855963E-2,1.402775943E-2,6.128406525E-2,7.069863596E-2
3.093773545E0,-2.973920107E-2,-9.758308530E-3,2.280712128E-2,3.872737335E-2
3.098468389E0,-2.490118146E-2,4.591837525E-3,6.769752502E-2,7.227799599E-2
3.103163233E0,-1.764622331E-2,2.240359783E-3,4.577636719E-2,4.911093770E-2
3.107858076E0,6.270974874E-3,-1.195594668E-2,3.115940094E-2,3.395847544E-2
3.112552920E0,-8.028745651E-4,-4.733368754E-3,2.615833282E-2,2.659525829E-2
3.117247764E0,-2.211081982E-2,2.400010824E-3,2.119445801E-2,3.072219808E-2
3.121942608E0,-1.485040784E-2,-7.080882788E-3,6.779670715E-3,1.779430946E-2
3.126637451E0,-7.650524378E-3,1.274049282E-4,3.519725800E-2,3.601935210E-2
3.131332295E0,1.890391111E-3,-1.413658261E-2,6.575107574E-2,6.728016430E-2
3.136027139E0,9.063333273E-3,-6.897613406E-3,4.147720337E-2,4.301255026E-2
3.140721983E0,-7.579952478E-3,-9.267687798E-3,3.638458252E-2,3.830383221E-2
3.145416826E0,-2.414131165E-2,2.754479647E-4,1.235198975E-2,2.711918970E-2
3.150111670E0,-2.538263798E-4,2.676680684E-3,1.699256897E-2,1.720396604E-2
3.154806514E0,-4.983693361E-3,-6.834641099E-3,3.583526611E-2,3.682004639E-2
3.159501358E0,1.642751694E-2,-4.402294755E-3,3.079223633E-2,3.517677259E-2
3.164196201E0,1.155808568E-2,-9.164243937E-3,3.765296936E-2,4.043907533E-2
3.168891045E0,6.701588631E-3,-1.383112371E-2,3.733921051E-2,4.037855761E-2
3.173585889E0,1.843950152E-2,-1.843097806E-2,2.990722656E-2,3.967566470E-2
3.178280733E0,6.350755692E-3,-6.382331252E-3,2.016448975E-2,2.208331716E-2
3.182975576E0,1.102975011E-2,-8.700400591E-3,5.321693420E-2,5.503993499E-2
3.187670420E0,1.809838414E-2,-1.534879208E-3,2.904510498E-2,3.425675825E-2
3.192365264E0,8.469820023E-3,1.037296653E-2,2.880382538E-2,3.176470749E-2
3.197060108E0,-1.050382853E-3,-8.694022894E-3,9.582519531E-3,1.298129496E-2
3.201754951E0,-3.428906202E-3,-1.570957899E-2,3.323078156E-2,3.691656962E-2
3.206449795E0,8.449137211E-3,-1.794812083E-2,5.668258667E-2,6.005363097E-2
3.211144639E0,6.048291922E-3,-5.960673094E-3,4.434680939E-2,4.515252996E-2
3.215839483E0,1.315847039E-2,1.182004809E-3,3.211402893E-2,3.472539896E-2
3.220534326E0,-8.265227079E-3,5.920425057E-3,2.472782135E-2,2.673631538E-2
3.225229170E0,-1.767408848E-2,1.064750552E-2,1.503181458E-2,2.552838081E-2
3.229924014E0,-9.596943855E-4,1.098811626E-3,3.388881683E-2,3.392020499E-2
3.234618858E0,-1.048630476E-2,-3.680869937E-3,4.784202576E-2,4.911589172E-2
3.239313701E0,-8.012294769E-3,1.056145132E-2,1.896858215E-2,2.314191501E-2
3.244008545E0,-5.587011576E-3,9.562671185E-4,1.880931854E-2,1.964483671E-2
3.248703389E0,-2.216506004E-2,1.281522214E-2,2.814388275E-2,3.804731188E-2
3.253398233E0,-2.439630032E-2,8.474290371E-4,1.841735840E-2,3.057935080E-2
3.258093076E0,-1.946216822E-2,-1.500964165E-3,4.199218750E-2,4.630737194E-2
3.262787920E0,-1.688575745E-2,1.752616465E-2,3.927135468E-2,4.620102326E-2
3.267482764E0,-2.622279525E-2,1.498158276E-2,3.657150269E-2,4.742950159E-2
3.272177608E0,-2.367395163E-2,1.248635352E-2,2.914714813E-2,3.957172291E-2
3.276872451E0,-2.351868153E-2,7.638156414E-3,1.229286194E-2,2.761492837E-2
3.281567295E0,-1.862004399E-2,-1.885473728E-3,3.591823578E-2,4.050161368E-2
3.286262139E0,-1.373353601E-2,1.002530754E-2,4.273700714E-2,4.599531043E-2
3.290956983E0,-2.552604675E-2,2.825632691E-3,3.763389587E-2,4.556175350E-2
3.295651826E0,-8.718103170E-3,2.416144311E-2,2.545642853E-2,3.616366145E-2
3.300346670E0,-2.055245638E-2,2.396261692E-2,2.049636841E-2,3.763922941E-2
3.305041514E0,9.034872055E-4,1.902058721E-2,1.795196533E-2,2.617006087E-2
3.309736358E0,-6.208389997E-3,-2.147530019E-2,2.492141724E-2,3.347849551E-2
3.314431201E0,2.235987782E-2,-4.683673382E-3,3.895187378E-2,4.515694192E-2
3.319126045E0,1.746913791E-2,1.045465469E-4,3.151035309E-2,3.602893366E-2
3.323820889E0,3.043711185E-3,-4.611417651E-3,2.175426483E-2,2.244498583E-2
3.328515733E0,3.003954887E-3,9.638652205E-3,3.818225861E-2,3.949445826E-2
3.333210576E0,7.681041956E-3,-4.674658179E-3,4.023551941E-2,4.122799846E-2
3.337905420E0,1.712176204E-2,7.232144475E-3,4.939270020E-2,5.277402279E-2
3.342600264E0,2.754986286E-3,9.576335549E-3,3.949069977E-2,4.072850992E-2
3.347295108E0,2.744704485E-3,-1.884996891E-5,3.441619873E-2,3.452547600E-2
3.351989951E0,-9.102225304E-3,-2.139759064E-2,1.514816284E-2,2.775201304E-2
3.356684795E0,2.794891596E-3,-1.881483197E-2,4.112339020E-2,4.530940898E-2
3.361379639E0,4.119575024E-4,-1.393704116E-2,4.315376282E-2,4.535039218E-2
3.366074483E0,-6.696939468E-3,2.792686224E-3,3.092956543E-2,3.176926364E-2
3.370769326E0,-1.369020343E-2,-6.746873260E-3,1.643562317E-2,2.242925941E-2
3.375464170E0,-1.590761542E-2,1.466871798E-2,2.104663849E-2,3.018583289E-2
3.380159014E0,-1.553237438E-3,-6.776988506E-3,1.612472534E-2,1.755980886E-2
3.384853858E0,1.265445352E-2,-4.345133901E-3,2.310848236E-2,2.670238453E-2
3.389548701E0,-6.420880556E-3,-4.305511713E-3,3.003501892E-2,3.101398878E-2
3.394243545E0,-1.579642296E-3,5.196243525E-3,3.453159332E-2,3.495607464E-2
3.398938389E0,-3.925025463E-3,-1.382851601E-2,1.526165009E-2,2.096548695E-2
3.403633233E0,7.957100868E-3,-1.370985806E-2,1.276302338E-2,2.035117756E-2
3.408328076E0,3.073692322E-3,-3.254705667E-2,1.502704620E-2,3.598014175E-2
3.413022920E0,-1.741349697E-3,-6.169825792E-3,2.913856506E-2,2.983546586E-2
3.417717764E0,-8.831709623E-3,-8.516967297E-3,4.076099396E-2,4.256755167E-2
3.422412608E0,-6.372570992E-3,-6.068795919E-3,2.855682373E-2,2.988196992E-2
3.427107451E0,8.129775524E-4,1.296734810E-2,2.831935883E-2,3.115764968E-2
3.431802295E0,-6.299257278E-3,-3.747493029E-3,4.355430603E-3,8.526084799E-3
3.436497139E0,3.257960081E-3,-1.396328211E-3,2.804756165E-2,2.827065175E-2
3.441191983E0,-8.647978306E-3,8.052989841E-3,3.967666626E-2,4.139898573E-2
3.445886826E0,-1.805314422E-2,8.970201015E-4,2.748203278E-2,3.289350676E-2
3.450581670E0,-8.425563574E-3,8.920580149E-4,1.776123047E-2,1.967859743E-2
3.455276514E0,-1.786184311E-2,1.037956774E-2,1.761341095E-2,2.714798540E-2
3.459971358E0,1.226902008E-3,3.177836537E-3,2.221107483E-2,2.247077610E-2
3.464666201E0,-1.066213846E-2,1.501829922E-2,1.728057861E-2,2.525567076E-2
3.469361045E0,1.277267933E-3,1.014898717E-2,1.239013672E-2,1.606701098E-2
3.474055889E0,1.308789849E-2,-6.542354822E-3,1.703262329E-2,2.245452626E-2
3.478750733E0,8.217573166E-3,1.967456937E-2,9.773254395E-3,2.345492891E-2
3.483445576E0,-6.103157997E-3,1.005066931E-2,1.681041718E-2,2.051474145E-2
3.488140420E0,1.526108384E-2,-4.267871380E-3,1.192283630E-2,1.983102195E-2
3.492835264E0,1.274552941E-2,4.895925522E-4,7.078170776E-3,1.458727947E-2
3.497530108E0,-1.584768295E-3,7.579386234E-3,2.125644684E-2,2.262288926E-2
3.502224951E0,3.158152103E-3,-1.941919327E-3,3.057098389E-2,3.079496763E-2
3.506919795E0,3.115803003E-3,-4.265233874E-3,2.557086945E-2,2.611072218E-2
3.511614639E0,5.419611931E-3,5.194991827E-4,2.061080933E-2,2.131777507E-2
3.516309483E0,-8.934199810E-3,-2.083735168E-2,2.281093597E-2,3.216137359E-2
3.521004326E0,1.488175988E-2,-1.116788387E-2,3.448581696E-2,3.918494581E-2
3.525699170E0,7.624119520E-3,8.212178946E-4,1.758766174E-2,1.918664752E-2
3.530394014E0,4.259347916E-4,-1.101663709E-2,1.032161713E-2,1.510243336E-2
3.535088858E0,-1.142933965E-2,-1.803915203E-2,1.023674011E-2,2.368188461E-2
3.539783701E0,-8.975595236E-3,8.187204599E-3,3.032684326E-3,1.252153358E-2
3.544478545E0,5.757808685E-4,5.777701735E-3,2.910900116E-2,2.968244110E-2
3.549173389E0,5.842149258E-4,-1.802405715E-2,1.700210571E-2,2.478466344E-2
3.553868233E0,5.338937044E-3,-8.379817009E-3,1.448822021E-2,1.756798528E-2
3.558563076E0,1.482793689E-2,-1.779899001E-2,2.623271942E-2,3.499753314E-2
3.563257920E0,-1.138409972E-2,-5.782842636E-3,1.177787781E-2,1.737116580E-2
3.567952764E0,-1.373291016E-2,1.414701343E-3,1.167774200E-2,1.808214201E-2
3.572647608E0,-8.887648582E-3,1.434519887E-3,1.632595062E-2,1.864362648E-2
3.577342451E0,-6.455123425E-3,8.543729782E-3,2.330875397E-2,2.565076897E-2
3.582037295E0,-1.641213894E-3,-3.390282393E-3,3.972530365E-2,3.990347539E-2
3.586732139E0,-4.014790058E-3,-1.014828682E-3,2.041149139E-2,2.082732334E-2
3.591426983E0,-8.740991354E-3,8.430391550E-3,-3.490447998E-3,1.263565031E-2
3.596121826E0,-1.577249169E-2,6.017059088E-3,1.552295685E-2,2.293335308E-2
3.600816670E0,-3.818690777E-3,3.623828292E-3,1.539230347E-2,1.626768382E-2
3.605511514E0,-8.546531200E-3,5.968123674E-3,1.051807404E-2,1.480849679E-2
3.610206358E0,-8.489727974E-3,3.548011184E-3,1.992225647E-2,2.194447920E-2
3.614901201E0,-1.323613524E-2,2.013204992E-2,2.212619781E-2,3.271182263E-2
3.619596045E0,-6.050378084E-3,5.730390549E-3,-1.788139343E-3,8.523021361E-3
3.624290889E0,-8.387237787E-3,5.685150623E-3,-4.145622253E-3,1.094773397E-2
3.628985733E0,1.070770621E-2,3.239199519E-3,-4.110336304E-3,1.191814794E-2
3.633680576E0,8.258819580E-3,1.270715892E-2,1.490879059E-2,2.125916333E-2
3.638375420E0,-1.315268874E-2,7.887110114E-3,1.953220367E-2,2.483358024E-2
3.643070264E0,5.925565958E-3,7.852092385E-3,2.411460876E-2,2.604384846E-2
3.647765108E0,2.481603622E-2,-6.447225809E-3,1.442146301E-2,2.941735831E-2
3.652459951E0,5.667656660E-3,1.496586204E-2,2.853965759E-2,3.272019887E-2
3.657163389E0,7.978290319E-3,1.721742749E-2,9.319305420E-3,2.114101179E-2
3.661849639E0,1.498737931E-2,2.840057015E-3,1.873302460E-2,2.415809746E-2
3.666544483E0,5.327254534E-3,5.193591118E-3,1.145648956E-2,1.366031415E-2
3.671239326E0,7.641285658E-3,2.808123827E-3,3.034496307E-2,3.141801378E-2
3.675934170E0,1.470950246E-2,-4.330515862E-3,2.060031891E-2,2.568065360E-2
3.680629014E0,-6.811648607E-3,-6.693005562E-3,1.805496216E-2,2.042489997E-2
3.685323858E0,-1.860493422E-2,-1.378248632E-2,2.027606964E-2,3.077693140E-2
3.690018701E0,-1.826494932E-3,5.448758602E-4,2.248001099E-2,2.256067081E-2
3.694713545E0,2.948284149E-3,-8.948683739E-3,3.415775299E-2,3.543336577E-2
3.699408389E0,5.282223225E-3,-1.836311817E-2,2.912807465E-2,3.483605494E-2
3.704103233E0,2.906709909E-3,-2.055133879E-2,2.176761627E-2,3.007716088E-2
3.708798076E0,1.959052682E-2,-1.322981715E-2,7.352828979E-3,2.475643143E-2
3.713492920E0,-6.689429283E-3,-8.342191577E-3,2.627372742E-2,2.836634232E-2
3.718187764E0,-1.376730204E-2,1.222282648E-3,4.698753357E-3,1.459831714E-2
3.722882608E0,-1.603987813E-2,-5.904033780E-3,1.652526855E-2,2.377435185E-2
3.727577451E0,-4.056185484E-3,3.610998392E-3,3.299522400E-2,3.343915006E-2
3.732272295E0,7.799386978E-3,-1.777251065E-2,2.085494995E-2,2.848897172E-2
3.736967139E0,-8.890748024E-3,-1.053056121E-2,1.118850708E-2,1.775164247E-2
3.741661983E0,3.031671047E-3,1.094657183E-2,2.058696747E-2,2.351258586E-2
3.746356826E0,-1.359105110E-2,3.741011024E-3,1.433372498E-3,1.416920570E-2
3.751051670E0,-2.052623034E-2,-3.406301141E-3,-5.696296692E-3,2.157259408E-2
3.755746514E0,-1.799666882E-2,-1.002520323E-3,6.216049194E-3,1.906631593E-2
3.760441358E0,-5.940884352E-3,1.382142305E-3,1.091098785E-2,1.250016321E-2
3.765136201E0,3.642141819E-3,3.746002913E-3,1.082134247E-2,1.201662131E-2
3.769831045E0,-1.147836447E-3,3.688186407E-3,1.784896851E-2,1.826214457E-2
3.774525889E0,-1.779103279E-2,1.315149665E-2,8.208274841E-3,2.359784922E-2
3.779220733E0,-5.821019411E-3,1.180008054E-3,2.949523926E-2,3.008730338E-2
3.783915576E0,6.133913994E-3,5.890235305E-3,1.975822449E-2,2.151063011E-2
3.788610420E0,1.321467757E-2,1.293499768E-2,5.356788635E-3,1.925193634E-2
3.793305264E0,8.344352245E-3,8.083954453E-3,2.938270569E-3,1.198382109E-2
3.798000108E0,-1.231700182E-3,1.036466658E-2,2.426910400E-2,2.641841797E-2
3.802694951E0,8.283883333E-3,-3.956496716E-3,1.932239532E-2,2.139232457E-2
3.807389795E0,-3.635734320E-3,1.740673184E-2,7.297515869E-3,1.922151439E-2
3.812084639E0,-1.071029902E-2,5.371570587E-3,-7.000923157E-3,1.387721876E-2
3.816779483E0,3.630012274E-3,7.673993707E-3,2.865219116E-2,2.988336037E-2
3.821474326E0,-8.307248354E-3,4.938989878E-4,7.056236267E-3,1.091076449E-2
3.826169170E0,-1.534289122E-2,4.640817642E-4,1.174354553E-2,1.932693831E-2
3.830864014E0,1.436620951E-3,5.209386349E-3,2.825737000E-2,2.876943769E-2
3.835558858E0,-2.466326952E-2,-1.950159669E-3,1.615810394E-2,2.954935379E-2
3.840253701E0,-1.017898321E-2,4.424005747E-4,1.839733124E-2,2.103019767E-2
3.844948545E0,-5.334615707E-3,5.215212703E-3,2.536392212E-2,2.643832660E-2
3.849643389E0,-5.276352167E-3,5.146056414E-3,1.328849792E-2,1.519559034E-2
3.854338233E0,-1.468187571E-2,-2.041175961E-3,-1.059532166E-3,1.486090448E-2
3.859033076E0,-2.653062344E-3,3.794580698E-4,2.267932892E-2,2.283713398E-2
3.863727920E0,-9.736388922E-3,4.079341888E-4,8.254051208E-3,1.277078858E-2
3.868422764E0,-2.147874236E-2,1.224505901E-2,-1.316928864E-2,2.801264013E-2
3.873117608E0,-1.416730881E-2,1.214553416E-2,1.541519165E-2,2.420443704E-2
3.877812451E0,-9.289681911E-3,-1.171022654E-2,1.528644562E-2,2.137996761E-2
3.882507295E0,2.665936947E-3,-1.395477355E-2,1.041412354E-2,1.761524605E-2
3.887202139E0,-1.158034801E-2,4.022270441E-4,5.582809448E-3,1.286211523E-2
3.891896983E0,-4.380196333E-3,-1.860900223E-2,2.926349640E-2,3.495473223E-2
3.896591826E0,-1.142030954E-2,-1.847964525E-2,2.919197083E-3,2.191899793E-2
3.901286670E0,7.671743631E-3,-1.712962985E-3,3.137016296E-2,3.234002191E-2
3.905981514E0,-1.379188895E-2,-1.355877519E-2,7.379531860E-3,2.070058154E-2
3.910676358E0,-8.889704943E-3,-8.668392897E-3,2.393054962E-2,2.695995353E-2
3.915371201E0,-4.028409719E-3,8.045673370E-3,1.424121857E-2,1.684557067E-2
3.920066045E0,1.254391670E-2,-1.481279731E-3,-1.173019409E-4,1.263161888E-2
3.924760889E0,1.239618659E-2,-1.437291503E-3,1.412105560E-2,1.884503808E-2
3.929455733E0,-4.331737757E-3,-1.088611782E-2,4.511833191E-3,1.255500505E-2
3.934150576E0,-4.367083311E-3,-3.645107150E-3,2.099990845E-3,6.063677459E-3
3.938845420E0,-1.389309764E-2,1.133561134E-3,2.106285095E-2,2.525760901E-2
3.943540264E0,4.737675190E-4,3.471270204E-3,1.904487610E-3,3.987636586E-3
3.948235108E0,-1.138079166E-2,8.162409067E-3,-4.854202271E-4,1.401367095E-2
3.952929951E0,2.992808819E-3,-6.139501929E-3,1.138591766E-2,1.327740598E-2
3.957624795E0,-1.764088869E-3,-1.323270798E-2,8.916854858E-3,1.605387400E-2
3.962319639E0,-6.509065628E-3,1.057977974E-2,-3.022193909E-3,1.278410461E-2
3.967014483E0,3.050506115E-3,8.149474859E-3,1.598644257E-2,1.820126023E-2
3.971709326E0,-4.080861807E-3,1.048699021E-2,8.735656738E-3,1.424577465E-2
3.976404170E0,-1.352512836E-2,1.040300727E-2,3.917694092E-3,1.750714096E-2
3.981099014E0,-8.653402328E-3,-1.340907812E-2,3.886222839E-3,1.642520855E-2
3.985793858E0,-1.334148645E-2,-8.549064398E-3,8.599281311E-3,1.802857182E-2
3.990488701E0,5.737751722E-3,-1.559303701E-2,8.527755737E-3,1.867584579E-2
3.995183545E0,-3.759562969E-3,-8.341938257E-3,6.084442139E-3,1.098829758E-2
3.999878389E0,5.748867989E-3,-8.269906044E-3,2.027034760E-2,2.263465972E-2
4.004573233E0,5.686551332E-3,-3.424495459E-3,1.118659973E-3,6.731674037E-3
4.009268076E0,-1.494437456E-3,8.471891284E-3,3.481864929E-3,9.280607126E-3
4.013962920E0,-6.214529276E-3,-1.086816192E-3,2.480983734E-2,2.559940571E-2
4.018657764E0,-1.403152943E-3,-1.531255245E-2,1.511192322E-2,2.155952977E-2
4.023352608E0,-2.041774988E-2,-3.317102790E-3,-1.626014709E-3,2.074925553E-2
4.028047451E0,-3.624200821E-3,3.860846162E-3,-8.728981018E-3,1.020960696E-2
4.032742295E0,-1.550158858E-2,-3.286555409E-3,1.269817352E-2,2.030626273E-2
4.037437139E0,1.305896044E-2,1.810021698E-2,1.021957397E-2,2.454779002E-2
4.042131983E0,-1.076543331E-2,8.461281657E-3,7.761955261E-3,1.573962487E-2
4.046826826E0,1.201927662E-3,-1.058888435E-2,7.698059082E-3,1.314645259E-2
4.051521670E0,-1.168251038E-3,3.712758422E-3,1.000785828E-2,1.073809168E-2
4.056216514E0,-8.264482021E-3,3.657922149E-3,5.177497864E-3,1.041578330E-2
4.060911358E0,-3.493607044E-3,-5.859747529E-3,3.881454468E-4,6.833197507E-3
4.065606201E0,3.611534834E-3,-5.836620927E-3,-6.735801697E-3,9.616670536E-3
4.070301045E0,3.594666719E-3,-3.411680460E-3,1.704978943E-2,1.775546428E-2
4.074995889E0,5.950808525E-3,-2.001820505E-2,1.690769196E-2,2.687025684E-2
4.079690733E0,-8.350461721E-3,-5.611583591E-3,1.573562622E-4,1.006204961E-2
4.084385576E0,-8.295297623E-3,-1.268096268E-2,7.274627686E-3,1.680889601E-2
4.089080420E0,-2.004855871E-2,-7.827013731E-3,7.214546204E-3,2.269926270E-2
4.093775264E0,1.459449530E-3,4.106044769E-3,7.154464722E-3,8.377109408E-3
4.098470108E0,1.804196835E-2,-3.070712090E-3,3.082275391E-2,3.584667422E-2
4.103164951E0,-1.056918502E-2,-5.387261510E-3,1.158332825E-2,1.658022171E-2
4.107859795E0,-1.758542657E-2,1.777887344E-3,6.742477417E-3,1.891742881E-2
4.112554639E0,8.647888899E-3,-1.247079670E-2,1.380443573E-2,2.051509685E-2
4.117249483E0,1.570826769E-2,-7.618606091E-3,8.945465088E-3,1.961668112E-2
4.121944326E0,6.127834320E-3,-5.207940936E-3,1.752853394E-3,8.230765290E-3
4.126639170E0,8.491724730E-3,-7.563143969E-3,1.739501953E-3,1.150375602E-2
4.131334014E0,1.077884436E-2,1.966625452E-3,4.096984863E-3,1.169770859E-2
4.136028858E0,1.541981101E-2,2.333785594E-2,8.809089661E-3,2.932620248E-2
4.140723701E0,2.005085349E-2,1.365435123E-2,3.990173340E-3,2.458453816E-2
4.145418545E0,-3.859490156E-3,8.769094944E-3,6.328582764E-3,1.148231903E-2
4.150113389E0,3.276914358E-3,2.530869842E-2,1.576709747E-2,2.999782902E-2
4.154808233E0,1.269847155E-2,-1.029625535E-3,1.563358307E-2,2.016730592E-2
4.159503076E0,-1.592513919E-2,1.355260611E-3,1.265525818E-3,1.603272731E-2
4.164197920E0,8.032917976E-4,3.719359636E-3,8.374214172E-3,9.198172472E-3
4.168892764E0,-8.681684732E-3,-8.172631264E-3,1.067733765E-2,1.600528321E-2
4.173587608E0,-6.194978952E-3,6.107971072E-3,-1.275062561E-3,8.792659403E-3
4.178282451E0,9.602904320E-4,-1.086369157E-3,2.009105682E-2,2.014330956E-2
4.182977295E0,8.027732372E-3,-1.102104783E-3,1.280212402E-2,1.515102312E-2
4.187672139E0,-1.106598973E-2,-8.207246661E-3,7.949829102E-3,1.590643924E-2
4.192366983E0,-8.615881205E-3,-3.389656544E-3,7.884025574E-3,1.216063484E-2
4.197061826E0,-3.757417202E-3,-1.287682354E-2,6.999969482E-4,1.343207967E-2
4.201756670E0,-6.086260080E-3,1.500353217E-3,3.067970276E-3,6.978972930E-3
4.206451514E0,-1.073986292E-2,8.609935641E-3,3.043174744E-3,1.409739550E-2
4.211146358E0,-1.173228025E-3,-9.508430958E-4,1.725482941E-2,1.732078822E-2
4.215841201E0,-1.535928249E-2,3.778040409E-3,1.236629486E-2,2.007750972E-2
4.220536045E0,-8.099406958E-3,-1.526130736E-2,3.986358643E-4,1.728197922E-2
4.225230889E0,3.818064928E-3,-5.611836910E-3,9.886741638E-3,1.199241400E-2
4.229925733E0,-9.451508522E-4,-3.190591931E-3,3.137588501E-4,3.342399082E-3
4.234620576E0,6.222277880E-3,-7.933661342E-3,9.803771973E-3,1.406320266E-2
4.239315420E0,6.155431271E-3,-5.491226912E-3,1.209449768E-2,1.463966466E-2
4.244010264E0,-8.147567511E-3,1.647457480E-3,-4.617691040E-3,9.508945422E-3
4.248705108E0,6.171941757E-3,6.381094456E-3,3.338909149E-2,3.454913403E-2
4.253399951E0,1.562529802E-2,1.585587859E-3,4.636764526E-3,1.637570189E-2
4.258094795E0,1.271575689E-3,1.603126526E-3,2.225875854E-3,3.023481885E-3
