"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.414179334E0,-1.138168573E-2,7.091298699E-3,4.911422729E-3,1.428115404E-2
1.418874230E0,-8.928239346E-3,-2.483248711E-3,4.869461060E-3,1.046860225E-2
1.423569126E0,-1.693129539E-3,1.177899539E-2,1.194953918E-2,1.686424937E-2
1.428263969E0,-1.115667820E-2,4.594668746E-3,-1.187705994E-2,1.693065274E-2
1.432958865E0,-3.903657198E-3,4.561409354E-3,-9.404182434E-3,1.115722376E-2
1.437653709E0,8.034646511E-3,1.164707541E-2,-2.206802368E-3,1.432061057E-2
1.442348605E0,-8.601099253E-3,-2.654030919E-3,-2.186775208E-3,9.263086650E-3
1.447043449E0,1.046749949E-2,-5.000531673E-3,9.696960449E-3,1.511968600E-2
1.451738344E0,9.026229382E-4,6.938010454E-3,7.244110107E-3,1.007113938E-2
1.456433240E0,-3.865003586E-3,-1.207038760E-2,6.484985352E-5,1.267425402E-2
1.461128084E0,-6.220012903E-3,4.644662142E-3,2.437591553E-3,8.136541004E-3
1.465822980E0,1.039949059E-2,-4.909500480E-3,1.902484894E-2,2.223055278E-2
1.470517824E0,1.507249475E-2,-3.096602857E-2,1.174831390E-2,3.638815608E-2
1.475212719E0,-1.649409533E-3,-1.649461687E-2,-2.136230469E-4,1.657825601E-2
1.479907563E0,-6.396472454E-3,-3.767989576E-2,1.639938354E-2,4.158881081E-2
1.484602459E0,7.908016443E-3,-1.603387296E-2,4.396438599E-3,1.841060777E-2
1.489297303E0,7.387995720E-4,7.126629353E-4,9.107589722E-3,9.165255250E-3
1.493992199E0,7.479488850E-4,-2.776513994E-2,1.615238190E-2,3.213038849E-2
1.498687094E0,-4.018396139E-3,-2.043904364E-2,6.525039673E-3,2.182837958E-2
1.503381938E0,3.091901541E-3,-1.282140613E-3,-6.484985352E-4,3.409441309E-3
1.508076834E0,-8.840054274E-3,-1.078772545E-2,8.846282959E-3,1.651600140E-2
1.512771678E0,-8.780002594E-3,-1.784113050E-2,6.399154663E-3,2.088883825E-2
1.517466574E0,1.503729820E-2,-5.853474140E-3,8.718490601E-3,1.834108980E-2
1.522161417E0,-1.710414886E-3,3.717035055E-3,1.101875305E-2,1.175392647E-2
1.526856313E0,-1.709073782E-3,3.660619259E-3,3.806114197E-3,5.550456903E-3
1.531551209E0,1.492995024E-2,-5.829662085E-3,1.403808594E-3,1.608909732E-2
1.536246053E0,1.004612446E-2,8.459731936E-3,3.764152527E-3,1.366237627E-2
1.540940949E0,5.231946707E-3,1.076488197E-2,-1.762199402E-2,2.130236192E-2
1.545635792E0,1.944094896E-2,-1.305091381E-2,-8.630752563E-4,2.343121309E-2
1.550330688E0,5.056947470E-3,-1.293939352E-2,8.636474609E-3,1.635815748E-2
1.555025532E0,9.775191545E-3,-8.138686419E-3,-9.279251099E-4,1.275357328E-2
1.559720428E0,2.533257008E-3,2.755413949E-2,6.197929382E-3,2.835599272E-2
1.564415271E0,-2.218991518E-3,2.258226275E-2,-1.283550262E-2,2.606976490E-2
1.569110167E0,4.933446646E-3,2.474150062E-2,6.254196167E-3,2.599222419E-2
1.573805063E0,-4.641711712E-3,1.742094755E-2,2.043819427E-2,2.725352613E-2
1.578499907E0,4.847377539E-3,2.439716458E-2,1.077556610E-2,2.710777626E-2
1.583194803E0,1.943111420E-5,9.960055351E-3,1.543140411E-2,1.836658142E-2
1.587889646E0,-4.712611437E-3,5.107358098E-3,5.810737610E-3,9.058613849E-3
1.592584542E0,-7.032334805E-3,9.814828634E-3,-6.101608276E-3,1.352827474E-2
1.597279386E0,-6.988078356E-3,-9.245753288E-3,-3.677368164E-3,1.215895676E-2
1.601974282E0,2.309083939E-4,1.928195357E-2,8.218765259E-3,2.096175457E-2
1.606669178E0,-1.162156463E-2,7.261112332E-3,5.778312683E-3,1.487190015E-2
1.611364021E0,-4.420399666E-3,8.623301983E-5,-6.134986877E-3,7.562105086E-3
1.616058917E0,-4.397183657E-3,4.862993956E-3,3.407478333E-3,7.388832310E-3
1.620753761E0,-2.001285553E-3,1.194462180E-2,-1.365661621E-3,1.218786960E-2
1.625448657E0,-1.943945885E-3,4.732206464E-3,-3.726005554E-3,6.328966820E-3
1.630143501E0,2.774775028E-3,2.130797505E-2,1.049995422E-3,2.151352290E-2
1.634838396E0,-1.147246361E-2,-4.909828305E-3,8.161544800E-3,1.491089027E-2
1.639533240E0,2.874344587E-3,-9.610414505E-3,1.521396637E-2,1.822324605E-2
1.644228136E0,-1.380300522E-2,-9.553506970E-3,-1.525878906E-3,1.685588191E-2
1.648923032E0,-1.866102219E-3,-1.424360275E-2,1.272201538E-2,1.918885698E-2
1.653617876E0,-1.893073320E-3,-1.174774766E-2,1.736068726E-2,2.104725074E-2
1.658312771E0,-2.087399364E-2,-1.164634526E-2,1.958847046E-2,3.090419297E-2
1.663007615E0,-1.596790552E-2,-9.144678712E-3,-4.302978516E-3,1.889748077E-2
1.667702511E0,1.980048418E-2,-1.143708825E-2,1.946258545E-2,3.002762718E-2
1.672397355E0,-6.450921297E-3,-1.842944324E-2,1.218318939E-2,2.301497051E-2
1.677092251E0,5.453616381E-3,-1.830057800E-2,-6.902694702E-3,2.030517867E-2
1.681787094E0,-4.040569067E-3,1.507577300E-2,2.647399902E-3,1.583078824E-2
1.686481990E0,-1.351204515E-2,5.433917046E-3,1.449012756E-2,2.054425991E-2
1.691176886E0,8.799731731E-4,-6.471499801E-3,9.623527527E-3,1.163043183E-2
1.695871730E0,1.986956596E-2,-8.786186576E-3,2.425193787E-3,2.186042751E-2
1.700566626E0,7.355511189E-4,-1.342701912E-2,3.433227539E-5,1.344719512E-2
1.705261469E0,1.498132944E-2,-2.277493477E-2,2.407073975E-3,2.736662001E-2
1.709956365E0,1.964506507E-2,-1.546296477E-2,-1.184844971E-2,2.766618191E-2
1.714651209E0,1.472198963E-2,-2.244925499E-2,1.435279846E-2,3.044189304E-2
1.719346105E0,2.777695656E-3,-5.620241165E-3,1.186084747E-2,1.341575219E-2
1.724041001E0,3.687739372E-4,-1.740685105E-2,2.269744873E-3,1.755808075E-2
1.728735844E0,-6.766587496E-3,1.724794507E-3,-2.493858337E-3,7.414914149E-3
1.733430740E0,-1.976639032E-3,8.802816272E-3,2.270698547E-3,9.303372941E-3
1.738125584E0,2.827703953E-3,-1.027756929E-2,-7.238388062E-3,1.288482060E-2
1.742820480E0,-1.955240965E-3,1.116754115E-2,1.892375946E-2,2.206004566E-2
1.747515324E0,-6.671547890E-3,2.057105303E-2,1.402187347E-2,2.577383770E-2
1.752210219E0,5.173087120E-4,2.280424535E-2,-3.318786621E-4,2.281252634E-2
1.756905063E0,2.844005823E-3,1.315443218E-2,2.042770386E-3,1.361250770E-2
1.761599959E0,-1.143133640E-2,8.331522346E-3,-5.091667175E-3,1.503378832E-2
1.766294855E0,-8.978188038E-3,1.064001024E-2,-2.676010132E-3,1.417669597E-2
1.770989699E0,-4.172652960E-3,8.183479309E-3,1.395702362E-2,1.670864670E-2
1.775684594E0,-8.869737387E-3,3.402009606E-3,1.146793365E-2,1.489158867E-2
1.780379438E0,-1.118379831E-2,8.124440908E-3,8.999824524E-3,1.649486969E-2
1.785074334E0,-1.350602508E-2,5.688130856E-3,-1.005935669E-2,1.777521316E-2
1.789769178E0,-1.575317979E-2,5.645751953E-3,1.889228821E-3,1.684061680E-2
1.794464074E0,-3.743588924E-3,5.602970719E-3,6.621360779E-3,9.447230149E-3
1.799158917E0,-1.081717014E-2,7.933422923E-3,1.820564270E-3,1.353753388E-2
1.803853813E0,3.551691771E-3,1.739209890E-2,4.180908203E-3,1.823676540E-2
1.808548709E0,-1.182258129E-3,1.013353467E-2,1.772880554E-3,1.035516126E-2
1.813243553E0,5.904376507E-3,5.306825042E-3,-6.151199341E-4,7.962564065E-3
1.817938449E0,2.716855705E-2,7.639750838E-3,4.135131836E-3,2.852359725E-2
1.822633292E0,5.571156740E-3,1.229867339E-2,-5.391120911E-3,1.453820275E-2
1.827328188E0,1.494553685E-2,-1.152838767E-2,-6.027221680E-4,1.888481051E-2
1.832023032E0,7.660478354E-3,7.554247975E-3,1.772880554E-3,1.090379276E-2
1.836717928E0,5.209416151E-3,-6.741717458E-3,1.125049591E-2,1.411249195E-2
1.841412771E0,1.464322209E-2,-2.334788442E-2,-7.095336914E-4,2.756902425E-2
1.846107667E0,2.985000610E-4,7.697656751E-3,1.116180420E-2,1.356203874E-2
1.850802563E0,9.802132845E-3,-2.083757520E-2,1.818847656E-2,2.934462520E-2
1.855497407E0,2.717375755E-4,-3.729882836E-2,-1.043701172E-2,3.873251415E-2
1.860192303E0,2.632860839E-2,-8.480906487E-3,-5.603790283E-3,2.822275430E-2
1.864887146E0,-6.824731827E-6,-1.552459598E-2,-7.930755615E-3,1.743301498E-2
1.869582042E0,-2.393990755E-3,-1.064521074E-2,6.373405457E-3,1.263613867E-2
1.874276886E0,4.730254412E-3,-3.461807966E-3,-1.029109955E-2,1.184340116E-2
1.878971782E0,9.422987700E-3,-1.769497991E-2,1.115036011E-2,2.293982436E-2
1.883666678E0,-2.533584833E-3,-1.757222414E-2,8.683204651E-3,1.976360687E-2
1.888361521E0,-1.539289951E-4,-2.691307664E-2,-8.802413940E-4,2.692790770E-2
1.893056417E0,-1.387596130E-4,1.599913836E-2,6.245613098E-3,1.717554556E-2
1.897751261E0,-1.519322395E-4,2.296049893E-2,1.445770264E-3,2.300647400E-2
1.902446157E0,-1.635849476E-4,1.565325260E-2,8.553504944E-3,1.783854041E-2
1.907141001E0,-7.266283035E-3,-1.294827461E-2,3.737449646E-3,1.531095080E-2
1.911835896E0,-4.761129618E-3,6.145447493E-3,3.707885742E-3,8.612972588E-3
1.916530740E0,6.714463234E-5,1.323774457E-3,-1.056003571E-2,1.064289628E-2
1.921225636E0,-1.175501943E-2,1.795464754E-2,-5.723953247E-3,2.221066165E-2
1.925920480E0,-1.161351800E-2,-1.203507185E-3,-9.298324585E-4,1.171267767E-2
1.930615376E0,-2.010583878E-3,8.273318410E-3,-1.515865326E-2,1.738605803E-2
1.935310271E0,-1.624473929E-2,-1.311838627E-3,-3.169059753E-3,1.660287370E-2
1.940005115E0,-4.229635000E-3,-1.298159361E-3,-1.026153564E-2,1.117471001E-2
1.944700011E0,-4.180490971E-3,8.208438754E-3,-3.055572510E-3,9.705230286E-3
1.949394855E0,-6.532877684E-3,3.426775336E-3,1.120662689E-2,1.341677183E-2
1.954089751E0,3.055900335E-3,-6.061583757E-3,1.623153687E-3,6.979681397E-3
1.958784594E0,1.016369462E-2,-1.233577728E-3,6.357192993E-3,1.205140262E-2
1.963479490E0,1.006537676E-2,-5.937337875E-3,3.931045532E-3,1.232951375E-2
1.968174386E0,9.938955307E-3,8.353695273E-3,1.523971558E-3,1.307247286E-2
1.972869230E0,-4.394799471E-3,1.168951392E-3,6.258010864E-3,7.735852230E-3
1.977564126E0,1.701165736E-2,3.536343575E-3,1.807117462E-2,2.506929525E-2
1.982258969E0,9.765148163E-3,3.482937813E-3,1.309394836E-3,1.045004733E-2
1.986953865E0,1.921668649E-2,1.086071134E-3,-3.445625305E-3,1.955333536E-2
1.991648709E0,4.833132029E-3,1.053079963E-3,-3.417015076E-3,6.011999222E-3
1.996343605E0,7.123887539E-3,1.047804952E-3,-8.135795593E-3,1.086456805E-2
2.001038449E0,9.394139051E-3,-1.385211945E-3,2.040386200E-2,2.250524928E-2
2.005733344E0,6.957560778E-3,-2.509897947E-2,-5.866050720E-3,2.669788332E-2
2.010428240E0,2.166986465E-3,-1.776614785E-2,3.675460815E-3,1.827131227E-2
2.015123084E0,9.253978729E-3,-1.049593091E-2,2.262783051E-2,2.660487552E-2
2.019817980E0,-3.014802933E-4,-5.657672882E-3,-1.288414001E-3,5.810349684E-3
2.024512824E0,-9.749084711E-3,-5.605489016E-3,1.296138763E-2,1.715994549E-2
2.029207719E0,2.210438251E-3,-7.955640554E-3,8.107185364E-3,1.157172020E-2
2.033902563E0,-2.867120504E-2,-3.166019917E-3,1.515674591E-2,3.258509824E-2
2.038597459E0,-1.183715463E-2,3.955811262E-3,3.165245056E-3,1.287576983E-2
2.043292303E0,-1.409676671E-2,-7.909834385E-3,-6.351470947E-3,1.736736868E-2
2.047987199E0,-9.190678596E-3,-5.439281464E-3,-1.550674438E-3,1.079161467E-2
2.052682094E0,-1.621887088E-2,-3.016799688E-3,3.209114075E-3,1.680628650E-2
2.057376938E0,2.942144871E-3,-7.762134075E-3,3.183364868E-3,8.890486698E-3
2.062071834E0,-1.130506396E-2,-5.752742290E-4,5.530357361E-3,1.259842308E-2
2.066766678E0,-8.851557970E-3,-6.233751774E-4,1.734638214E-2,1.948424103E-2
2.071461574E0,-1.116433740E-2,-1.722484827E-2,5.337715149E-3,2.120917326E-2
2.076156417E0,1.029926538E-2,1.614254713E-2,-6.569862366E-3,2.024400620E-2
2.080851313E0,-1.637071371E-3,-1.006120443E-2,1.246929169E-2,1.610562239E-2
2.085546157E0,1.259952784E-2,9.009942412E-3,1.236534119E-2,1.981990985E-2
2.090241053E0,-1.124864817E-2,1.843065023E-2,2.770423889E-3,2.176915713E-2
2.094935896E0,1.015990973E-2,6.415396929E-3,-9.119033813E-3,1.508435816E-2
2.099630792E0,5.708038807E-4,-7.821619511E-4,2.820968628E-3,2.982525505E-3
2.104325688E0,5.806386471E-4,1.818269491E-2,4.234313965E-4,1.819689066E-2
2.109020532E0,2.963960171E-3,3.768384457E-3,5.166053772E-3,7.047970834E-3
2.113715428E0,6.092190742E-4,1.320381463E-2,-1.385879517E-2,1.915145091E-2
2.118410271E0,6.187558174E-4,1.066796482E-2,-1.848983765E-2,2.135561819E-2
2.123105167E0,1.486408710E-2,5.781888962E-3,7.764816284E-3,1.773876257E-2
2.127800011E0,1.475411654E-2,8.110851049E-3,5.817413330E-4,1.684661041E-2
2.132494907E0,4.084706306E-4,8.046761155E-3,7.697105408E-3,1.114282931E-2
2.137189751E0,-6.756156683E-3,3.210008144E-3,5.034255981E-2,5.089521720E-2
2.141884646E0,1.224067807E-2,2.217058837E-2,3.331184387E-2,4.184552701E-2
2.146579542E0,2.317130566E-4,3.035262227E-3,-1.205158234E-2,1.243009029E-2
2.151274386E0,-4.529625177E-3,1.250500977E-2,2.838802338E-2,3.134920485E-2
2.155969282E0,-1.396879554E-2,7.630303502E-3,1.866054535E-2,2.452681661E-2
2.160664126E0,-9.149163961E-3,-1.141206920E-2,-2.895259857E-2,3.243756293E-2
2.165359021E0,-4.370450974E-3,1.244512200E-2,-1.447391510E-2,1.958254635E-2
2.170053865E0,-6.721973419E-3,4.820227623E-4,2.361297607E-2,2.455585290E-2
2.174748761E0,5.182713270E-3,7.630646229E-3,3.528022766E-2,3.646617258E-2
2.179443657E0,-6.767451763E-3,1.008532941E-2,-6.055831909E-4,1.216055113E-2
2.184138501E0,9.912312031E-3,-6.547421217E-3,4.923248291E-2,5.064543442E-2
2.188833396E0,-1.388663054E-2,7.750198245E-3,-9.117794037E-2,9.255442124E-2
2.193528240E0,-1.921534538E-3,2.888441086E-3,-5.008125305E-2,5.020126785E-2
2.198223136E0,-9.038478136E-3,5.185097456E-3,3.575897217E-2,3.724625368E-2
2.202917980E0,-9.034633636E-3,1.469488442E-2,4.612922668E-3,1.785618348E-2
2.207612876E0,5.178451538E-4,-9.095683694E-3,-1.440715790E-2,1.704599144E-2
2.212307719E0,5.838572979E-4,2.792358398E-3,6.876373291E-2,6.882288223E-2
2.217002615E0,5.928874016E-4,-1.972392201E-3,2.785301208E-2,2.792905528E-2
2.221697511E0,-1.843839884E-2,5.308821797E-3,-6.017208099E-2,6.315724402E-2
2.226392355E0,2.972185612E-3,-2.795152366E-2,-9.843826294E-3,2.978292260E-2
2.231087251E0,-8.958816528E-3,-2.782797813E-2,1.870918274E-2,3.470864848E-2
2.235782094E0,1.960429549E-2,-2.290245891E-2,-2.802848816E-3,3.027716940E-2
2.240476990E0,5.132853985E-3,-2.502375841E-2,1.966476440E-3,2.562033772E-2
2.245171834E0,5.018591881E-3,-3.190064430E-2,2.093219757E-2,3.848368832E-2
2.249866730E0,5.047112703E-3,-2.691301703E-2,1.601314545E-2,3.172072918E-2
2.254561626E0,5.076110363E-3,-1.482078433E-2,-2.683067322E-2,3.106939925E-2
2.259256469E0,1.931321621E-2,-3.130319715E-2,8.987426758E-3,3.786375987E-2
2.263951365E0,1.439291239E-2,-5.021780729E-3,6.536483765E-3,1.658613363E-2
2.268646209E0,1.903259754E-2,-1.212257147E-2,1.122856140E-2,2.520470391E-2
2.273341105E0,1.888787746E-2,-3.100034595E-2,-1.259422302E-2,3.842379233E-2
2.278035949E0,2.349011600E-2,-2.361908555E-2,2.073192596E-2,3.923594661E-2
2.282730844E0,1.619033515E-2,-4.435688257E-3,1.818752289E-2,2.475052063E-2
2.287425688E0,1.129531860E-2,-4.945099354E-2,8.544921875E-3,5.143929115E-2
2.292120584E0,4.097133875E-3,-3.002411127E-2,2.982997894E-2,4.252130533E-2
2.296815428E0,1.705408096E-3,-3.214403987E-2,1.297283173E-2,3.470507281E-2
2.301510324E0,3.249683976E-2,-3.899133205E-2,-2.272987366E-2,5.561488763E-2
2.306205219E0,-3.351897001E-3,-3.154498339E-2,-5.338764191E-2,6.210121978E-2
2.310900063E0,1.810371876E-2,-1.709851623E-2,5.383872986E-2,5.931873838E-2
2.315594959E0,-1.525288820E-2,-1.926895976E-2,-3.440475464E-2,4.228038021E-2
2.320289803E0,-3.273546696E-3,-2.142277360E-2,-8.014678955E-3,2.310598224E-2
2.324984699E0,-1.272177696E-2,-9.434312582E-3,5.137348175E-2,5.375950604E-2
2.329679542E0,-1.019856334E-2,-9.381920099E-3,1.060771942E-2,1.745149937E-2
2.334374438E0,-1.012575626E-2,-4.527717829E-3,-2.032852173E-2,2.315771932E-2
2.339069282E0,-1.954510808E-2,-2.824503183E-2,-5.923271179E-3,3.485510314E-2
2.343764178E0,-9.902864695E-3,2.651219070E-2,1.785278320E-2,3.346169232E-2
2.348459074E0,-1.449435949E-2,2.154824138E-2,-2.737903595E-2,3.773625277E-2
2.353153917E0,-2.147763968E-2,1.425354183E-2,2.505397797E-2,3.594654744E-2
2.357848813E0,-1.422113180E-2,1.648218930E-2,1.297855377E-2,2.534454600E-2
2.362543657E0,-1.651519537E-2,1.402963698E-2,-2.272319794E-2,3.139946045E-2
2.367238553E0,-6.841778755E-3,4.713506997E-2,2.017879486E-2,5.172725123E-2
2.371933396E0,-2.337887883E-2,5.151826143E-2,-1.320934296E-2,5.809638524E-2
2.376628292E0,5.325675011E-4,4.159940779E-2,-1.309967041E-2,4.361646159E-2
2.381323136E0,2.915591002E-3,2.458961308E-2,3.619194031E-3,2.502495370E-2
2.386018032E0,5.308419466E-3,2.435846627E-2,2.494621277E-2,3.526794193E-2
2.390712928E0,2.878367901E-3,4.314127564E-2,-6.109237671E-3,4.366666292E-2
2.395407771E0,2.813249826E-3,3.566586971E-2,8.177757263E-3,3.669937807E-2
2.400102667E0,-1.617935300E-2,4.718084633E-2,1.285457611E-2,5.150770672E-2
2.404797511E0,-6.482660770E-3,3.252643347E-2,-2.284526825E-2,4.027282019E-2
2.409492407E0,-1.697182655E-3,2.508454025E-2,-1.316547394E-2,2.838035046E-2
2.414187251E0,5.393028259E-3,2.010577917E-2,-1.068496704E-2,2.339862454E-2
2.418882146E0,5.026161671E-4,1.276816428E-2,-3.479957581E-3,1.324344165E-2
2.423576990E0,1.074841619E0,2.179448158E-1,-1.337055206E0,1.729306529E0
2.428271886E0,6.035676599E-1,3.558300436E-1,-8.436961174E0,8.466003945E0
2.432966782E0,-3.482761979E-1,-1.723131537E-2,-5.303988457E0,5.315438531E0
2.437661626E0,-2.512962103E0,-1.174290895E0,4.024880600E1,4.034427248E1
2.442356521E0,1.111398458E0,-2.399224192E-1,3.472862244E-1,1.188855341E0
2.447051365E0,2.565097213E-1,1.110622510E-1,-9.056264877E0,9.060577553E0
2.451746261E0,1.355627179E-1,1.555177867E-1,-9.636393547E0,9.638601746E0
2.456441105E0,1.126513183E-1,1.641888618E-1,-9.804642677E0,9.806664384E0
2.461136001E0,8.995415270E-2,1.589782089E-1,-9.657318115E0,9.659045450E0
2.465830896E0,-2.035382241E-1,-6.882549822E-2,-6.615070343E0,6.618558786E0
2.470525740E0,-1.265319586E-1,-1.678418368E-1,1.758803368E1,1.758928963E1
2.475220636E0,2.809548855E0,1.546524644E0,8.946808815E0,9.504245957E0
2.479915480E0,-1.407862306E-1,-3.103968799E-1,1.081646919E0,1.134075414E0
2.484610376E0,1.412624717E-1,3.330543637E-3,-7.533538818E0,7.534863855E0
2.489305219E0,-4.746552408E-1,-2.625968456E-1,-6.285222530E0,6.308587556E0
2.494000115E0,-3.383094072E0,-1.700035930E0,7.330663681E0,8.250701647E0
2.498694959E0,8.657210469E-1,5.141237974E-1,3.123352051E0,3.281634386E0
2.503389855E0,1.403474510E-1,3.571082354E-1,-4.360330582E0,4.377180197E0
2.508084751E0,-3.715470433E-1,-6.137428880E-1,-1.727647781E0,1.870693560E0
2.512779594E0,9.998239577E-2,-1.062420309E-1,4.621117592E0,4.623419908E0
2.517474490E0,1.666163802E-1,4.128113091E-1,-1.044960022E-1,4.572675470E-1
2.522169334E0,-9.625944495E-2,-1.087959111E-1,-3.206536293E0,3.209825140E0
2.526864230E0,2.332834899E-2,-1.119594574E-1,4.490184784E-1,4.633537805E-1
2.531559074E0,-8.207178116E-2,-1.804644763E-1,2.385039330E0,2.393264676E0
2.536253969E0,-3.311148286E-2,-6.300520897E-2,-8.199748993E-1,8.230582374E-1
2.540948813E0,3.623139858E-2,2.885456383E-1,-7.491846085E-1,8.036472343E-1
2.545643709E0,1.543131769E-1,7.948492467E-2,2.291889191E-1,2.875029920E-1
2.550338605E0,-1.115270555E-1,-1.580849290E-3,2.503194809E-1,2.740449337E-1
2.555033449E0,-5.552044511E-2,-1.291804314E-1,1.112661362E-1,1.793049267E-1
2.559728344E0,1.596672833E-2,3.080250323E-2,-2.902698517E-1,2.923359667E-1
2.564423188E0,1.255963892E-1,1.942835748E-2,6.614875793E-2,1.432744647E-1
2.569118084E0,1.156543940E-1,-1.873210073E-3,3.789777756E-1,3.962368006E-1
2.573812928E0,-8.386430144E-2,-7.846845686E-2,-2.259616852E-1,2.534742649E-1
2.578507824E0,-1.037420034E-1,9.097544849E-2,-5.122375488E-2,1.471829086E-1
2.583202719E0,-3.344836831E-2,-1.658019423E-2,4.436874390E-2,5.798518447E-2
2.587897563E0,3.321970999E-2,5.547754467E-2,-1.730594635E-1,1.847454600E-1
2.592592459E0,1.057932526E-1,-6.648810208E-2,1.998815536E-1,2.357233877E-1
2.597287303E0,-1.292854548E-2,-3.562539816E-2,1.828145981E-1,1.867016164E-1
2.601982199E0,-7.283148170E-2,2.429844439E-2,-2.761096954E-1,2.865857691E-1
2.606677042E0,-6.864732504E-2,-3.525495529E-2,-5.724906921E-3,7.738308385E-2
2.611371938E0,9.998127818E-3,6.732082367E-2,1.972970963E-1,2.087060134E-1
2.616066782E0,4.129973054E-2,-1.164478064E-2,-1.541633606E-1,1.600237808E-1
2.620761678E0,-8.493542671E-3,6.964713335E-2,6.109428406E-2,9.303426786E-2
2.625456574E0,-2.748817205E-2,-1.168282330E-2,2.038288116E-2,3.616005818E-2
2.630151417E0,-8.025547862E-2,2.655756474E-2,-7.997894287E-2,1.163738690E-1
2.634846313E0,-8.611381054E-3,-1.656539738E-2,6.824874878E-2,7.075634236E-2
2.639541157E0,-1.335918903E-2,-1.892015338E-2,3.946399689E-2,4.575857500E-2
2.644236053E0,-1.562547684E-2,-6.881833076E-3,-3.703689575E-2,4.078292289E-2
2.648930896E0,-2.030339837E-2,-1.642034948E-2,5.140781403E-2,5.765951097E-2
2.653625792E0,-4.175135493E-2,2.177427709E-2,2.026367188E-2,5.126315616E-2
2.658320636E0,-6.085807085E-2,2.150833607E-4,-1.321411133E-2,6.227651071E-2
2.663015532E0,-3.935283422E-2,1.905858517E-4,4.890918732E-2,6.277571575E-2
2.667710428E0,-1.163989305E-3,1.646429300E-4,3.436088562E-3,3.631622641E-3
2.672405271E0,3.630697727E-3,-2.852459252E-2,5.819320679E-3,2.933766926E-2
2.677100167E0,6.170332432E-3,-1.175133884E-2,1.536846161E-2,2.030656493E-2
2.681795011E0,-1.765456796E-2,-9.339302778E-3,-3.766059875E-3,2.032460462E-2
2.686489907E0,-2.486005425E-2,7.401019335E-3,-1.372337341E-3,2.597461635E-2
2.691184751E0,-5.807071924E-3,2.647310495E-2,5.792617798E-3,2.771464940E-2
2.695879646E0,2.282400429E-2,1.276731491E-4,5.780220032E-3,2.354490212E-2
2.700574490E0,1.805000007E-2,-4.646316171E-3,-1.394271851E-3,1.869049894E-2
2.705269386E0,-1.018464565E-3,-2.371634543E-2,-8.555412292E-3,2.523286330E-2
2.709964282E0,-8.167982101E-3,-6.950944662E-3,2.729034424E-2,2.932225182E-2
2.714659126E0,-5.779564381E-3,-4.574328661E-3,1.290893555E-2,1.486500804E-2
2.719354021E0,-3.452122211E-3,-1.889422536E-2,9.412765503E-4,1.923005203E-2
2.724048865E0,1.328867674E-2,-6.913855672E-3,3.676986694E-2,3.970407340E-2
2.728743761E0,3.728102148E-2,-1.170419157E-2,1.759910583E-2,4.285546860E-2
2.733438657E0,-3.320366144E-3,2.652466297E-3,-2.781486511E-2,2.813764613E-2
2.738133501E0,1.419961452E-3,1.940158010E-2,-8.657455444E-3,2.129293628E-2
2.742828396E0,-5.848258734E-3,2.651542425E-3,4.151821136E-2,4.201183979E-2
2.747523240E0,-1.238198578E-1,-1.437543333E-2,3.192234039E-2,1.286741858E-1
2.752218136E0,-8.819154501E-1,4.037715793E-1,-3.180875778E0,3.325473961E0
2.756912980E0,1.314023376E0,-3.194168210E-1,-4.455801487E0,4.656484879E0
2.761607876E0,-1.542993546E0,-2.938430011E-1,9.095820427E0,9.230445386E0
2.766302719E0,1.350947857E0,8.452163637E-2,7.873760223E0,7.989261798E0
2.770997615E0,1.706219763E-1,1.640631258E-2,-5.168004036E0,5.170845844E0
2.775692511E0,2.186928391E-1,8.303767443E-2,-7.335343361E0,7.339072423E0
2.780387355E0,-4.901334643E-1,-3.259433508E-1,5.866165161E-1,8.310167374E-1
2.785082251E0,3.648912609E-1,5.922951698E-1,4.904715538E0,4.953805982E0
2.789777094E0,-7.459955812E-1,-2.259090394E-1,-1.784981728E0,1.947743327E0
2.794471990E0,8.134976029E-2,-1.037542522E-1,-2.814077854E0,2.817164691E0
2.799166834E0,-1.998389363E-1,-8.361938596E-2,1.984830856E0,1.996617472E0
2.803861730E0,3.894318044E-1,3.233060241E-2,1.025977135E0,1.097875894E0
2.808571678E0,-1.904246211E-1,4.242923856E-2,-8.197965622E-1,8.426910347E-1
2.813251469E0,2.240965664E-1,1.742763817E-2,3.019943237E-1,3.764619041E-1
2.817946365E0,-2.757857144E-1,-5.261014402E-2,-1.863765717E-2,2.813768821E-1
2.822641209E0,-2.968367934E-2,9.368208051E-2,-4.128246307E-1,4.243602582E-1
2.827336105E0,-5.936709046E-2,-7.070162892E-2,6.322860718E-2,1.118974018E-1
2.832030949E0,1.854304373E-1,4.144032300E-2,2.709751129E-1,3.309520498E-1
2.836725844E0,-9.015858173E-3,4.092068970E-2,1.797828674E-1,1.846013759E-1
2.841420688E0,-1.210362017E-1,5.547441542E-2,-4.081611633E-1,4.293282056E-1
2.846115584E0,-9.113016725E-2,-1.349252462E-2,-2.092361450E-1,2.286187219E-1
2.850810428E0,2.753999829E-2,-9.499934316E-2,4.719057083E-1,4.821600608E-1
2.855505324E0,7.332408428E-2,-4.374265671E-3,1.510219574E-1,1.679380456E-1
